Date;hash_rate;active_addre;tran_sec;tran_num;block_size;rev_all_miners;block_reward;size_tran;trans_fees;US_bank_idx
2019-01-16;3.89477686409007e+19;653009;3.536678240740741;305569;147909050;1687.57927963;1662.5000000000002;147862788;25.07927963;424.98
2019-01-17;3.7090155212944e+19;610155;3.4325;296568;139346201;1610.98759589;1587.5000000000002;139302345;23.48759589;428.85
2019-01-18;4.0204189656661295e+19;625350;3.539664351851852;305827;143242068;1745.91797749;1725.0;143193756;20.91797749;435.73
2019-01-19;3.87895503539809e+19;526843;3.264525462962963;282055;127563234;1680.07732062;1662.5;127517613;17.57732062;
2019-01-20;4.5946122325733e+19;514495;3.402326388888889;293961;126508254;1976.92266508;1962.5;126454282;14.42266508;
2019-01-21;4.37663016192647e+19;596512;3.646435185185185;315052;141477557;1894.91907516;1875.0;141425220;19.91907516;
2019-01-22;3.81240272533416e+19;598604;3.4248842592592594;295910;137183139;1645.9003653999998;1625.0;137137885;20.9003654;431.77
2019-01-23;4.29948323229397e+19;681835;3.3952314814814817;293348;149812261;1847.67278096;1825.0000000000005;149761652;22.67278096;431.85
2019-01-24;4.716142678925129e+19;631256;3.56462962962963;307984;147638496;2047.98899317;2025.0;147578079;22.98899396;432.94
2019-01-25;4.007114885993e+19;627179;3.48318287037037;300947;140395687;1749.82339222;1724.9999999999998;140347672;24.82339222;437.49
2019-01-26;4.390367008118151e+19;585758;3.3348958333333334;288135;147110319;1894.8801991000005;1874.9999999999995;147059291;19.8801991;
2019-01-27;4.01535615338703e+19;496605;3.2003935185185184;276514;120730266;1728.4078481299998;1712.4999999999998;120680355;15.90784813;
2019-01-28;4.2106097835416895e+19;636796;3.5638541666666668;307917;148283441;1836.66321392;1812.5;148233468;24.16321392;438.06
2019-01-29;4.21109002296575e+19;626782;3.773333333333333;326016;147492527;1848.14980149;1825.0;147441942;23.14980149;436.64
2019-01-30;3.92211562509716e+19;609602;3.725046296296296;321844;146160284;1721.22346169;1700.0;146112951;21.22346169;436.28
2019-01-31;4.5535606136438e+19;640456;4.094791666666667;353790;157390133;1966.53627429;1937.5;157336964;29.03627429;431.11
2019-02-01;4.49317082932886e+19;665415;3.9257291666666663;339183;161885605;2008.11076701;1975.0;161829214;33.11076701;431.66
2019-02-02;4.17481191381688e+19;554215;3.725555555555556;321888;141312643;1818.92618462;1800.0;141259965;18.92618462;
2019-02-03;4.010498793922409e+19;521476;3.4726041666666667;300033;129099029;1739.74322284;1725.0000000000005;129050175;14.74322284;
2019-02-04;4.24262808186392e+19;616372;3.87894675925926;335141;148822584;1854.5881124800003;1837.5;148771126;17.08811248;435.08
2019-02-05;4.2293335167817e+19;650498;4.096319444444444;353922;154524678;1854.71081291;1837.5;154473230;17.21081291;433.66
2019-02-06;4.7475372524864e+19;687619;4.044351851851852;349432;172260747;2071.79051765;2050.0;172203186;21.79051765;433.44
2019-02-07;5.01626307760806e+19;647015;4.0841666666666665;352872;163945741;2191.74141122;2175.0;163885678;16.74141122;431.22
2019-02-08;4.705715909726569e+19;694282;3.8786689814814816;335117;160491541;2058.41053599;2037.5;160433275;20.91053599;427.93
2019-02-09;4.34593712982204e+19;564086;3.596550925925926;310742;140154749;1892.75264078;1874.9999999999995;140101913;17.75264078;
2019-02-10;4.10403811598503e+19;495935;3.466076388888889;299469;125893737;1763.62075475;1750.0000000000005;125845379;13.62075475;
2019-02-11;4.34554748619852e+19;692066;3.652546296296297;315580;158209661;1835.63798165;1812.5;158159381;23.13798165;428.47
2019-02-12;3.88110459737114e+19;826410;3.141724537037037;271445;167035400;1634.31602175;1600.0;166987894;34.31602175;435.03
2019-02-13;4.59270353276596e+19;765345;4.079837962962963;352498;176452700;1948.13755618;1912.5000000000005;176399372;35.63755618;435.35
2019-02-14;4.32117805414118e+19;618703;4.101180555555556;354342;156685823;1788.6803980000002;1762.5;156636947;26.180398;431.34
2019-02-15;3.768359786646169e+19;618553;3.4328935185185183;296602;139861827;1613.9654737699998;1587.5000000000005;139817982;26.46547377;441.73
2019-02-16;4.5237752786044895e+19;604952;3.84244212962963;331987;151314004;1897.3657217100003;1875.0;151261016;22.36572171;
2019-02-17;4.7650627348828094e+19;522919;3.788240740740741;327304;140218576;2006.67235936;1987.5;140163547;19.17235936;
2019-02-18;4.682269960338929e+19;684675;3.982858796296296;344119;167402638;1966.9041007900005;1937.5000000000005;167349416;29.40410079;
2019-02-19;4.7030918340350706e+19;715469;4.028773148148148;348086;165433516;1986.59295015;1950.0;165378132;36.59295015;442.92
2019-02-20;3.90770389755746e+19;694092;3.636458333333333;314190;154897873;1662.7618452099996;1625.0;154851867;37.76184521;446.63
2019-02-21;3.60284337770957e+19;648082;3.4430092592592594;297476;140235491;1522.21560858;1487.5;140194542;34.71560858;444.38
2019-02-22;4.85770962465618e+19;739321;4.0525925925925925;350144;175799845;2064.01280561;2025.0;175744359;39.01280561;442.72
2019-02-23;4.3492944793615294e+19;570604;3.797407407407408;328096;140539508;1812.93940867;1787.4999999999995;140490319;25.43940867;
2019-02-24;4.1366821308237505e+19;569543;3.7072800925925926;320309;143036954;1742.05542146;1712.4999999999998;142989641;29.55542146;
2019-02-25;4.33165493906306e+19;670193;3.89457175925926;336491;158662241;1826.35345862;1787.5;158612528;38.85345862;445.06
2019-02-26;4.80352742221079e+19;704073;4.240821759259259;366407;175958083;2048.34517142;2012.5000000000005;175902176;35.84517142;442.54
2019-02-27;4.2519589839344304e+19;679215;3.986331018518519;344419;158642210;1795.1631841499998;1762.4999999999995;158592987;32.66318415;445.29
2019-02-28;4.5224193112055505e+19;692856;4.255520833333334;367677;169610591;1905.29594103;1875.0;169552793;30.29594178;442.79
2019-03-01;4.91707025703574e+19;723753;4.100231481481481;354260;170597568;2055.48611973;2025.0000000000005;170541300;30.48611973;444.6
2019-03-02;4.00477708108782e+19;631284;3.885787037037037;335732;152536462;1675.3215370499995;1650.0000000000002;152490354;25.32153705;
2019-03-03;4.37415963279541e+19;555616;4.091863425925926;353537;146522736;1846.38429981;1825.0000000000005;146471180;21.38429981;
2019-03-04;4.122374247260929e+19;681621;3.519108796296296;304051;151351295;1740.95991569;1712.5000000000005;151304167;28.45991569;442.64
2019-03-05;4.506545412944e+19;706748;3.305173611111111;285567;153443952;1891.5236300200004;1862.5;153391733;29.02363002;441.79
2019-03-06;3.85280608845534e+19;738110;3.214525462962963;277735;158163111;1638.43684345;1599.9999999999995;158118219;38.43684345;437.51
2019-03-07;4.2611732370517e+19;689202;3.268298611111111;282381;143198756;1813.15885184;1775.0;143149467;38.15885184;432.98
2019-03-08;4.41575838602992e+19;711508;3.299976851851852;285118;145800942;1859.53420729;1825.0;145750154;34.53420729;433.94
2019-03-09;4.22084194678159e+19;601872;2.770300925925926;239354;121774445;1749.5442061299998;1725.0000000000002;121726515;24.54420613;
2019-03-10;4.11001867478853e+19;521885;2.4622800925925925;212741;106552376;1719.08668276;1700.0;106504844;19.08668276;
2019-03-11;4.250393971905791e+19;750665;3.409710648148148;294599;156139554;1805.8217935800003;1775.0000000000005;156090739;30.82179358;437.33
2019-03-12;4.3437248946049696e+19;699020;3.3045138888888888;285510;143595042;1819.00427651;1787.5;143545311;31.50427651;436.92
2019-03-13;4.06622244739793e+19;716425;3.308125;285822;157083394;1723.54315035;1687.4999999999995;157036790;36.04315035;440.41
2019-03-14;4.61835376555267e+19;741453;3.469606481481481;299774;161793126;1975.0643766400003;1937.5;161739585;37.56437664;443.16
2019-03-15;4.63489688560991e+19;719155;3.4353819444444444;296817;151101027;1943.62448995;1912.5;151048398;31.12448995;445.02
2019-03-16;4.9273517380854096e+19;612907;3.033611111111111;262104;128551555;2059.86301366;2037.5;128495930;22.36301366;
2019-03-17;4.39175890204942e+19;538878;2.6289814814814814;227144;108448538;1841.78071195;1825.0;108397985;16.78071195;
2019-03-18;4.87945608023948e+19;716932;3.372037037037037;291344;149237780;2034.87480548;2012.5;149181843;22.37480548;450.99
2019-03-19;5.234074436640929e+19;750460;3.5251157407407407;304570;158304322;2197.30871865;2175.0;158244921;22.30871865;446.15
2019-03-20;4.7998721298051695e+19;738360;3.527766203703704;304799;159712382;2039.6997923;2012.5;159657231;27.1997923;433.76
2019-03-21;4.32271857089283e+19;708212;3.47880787037037;300569;148669429;1823.03040752;1787.5;148620442;35.53040752;427.32
2019-03-22;4.87486490464183e+19;722817;3.453275462962963;298363;152072389;2039.64701994;2012.5;152017145;27.14701994;411.32
2019-03-23;4.372881432238911e+19;583493;2.9100462962962963;251428;121816915;1830.44886278;1812.5;121766683;17.94886278;
2019-03-24;4.72487267146398e+19;559556;2.615925925925926;226016;113046988;1890.6763025200005;1875.0;112994671;15.67630252;
2019-03-25;4.6931934445665e+19;716713;3.727349537037037;322043;156431237;1879.20096219;1850.0;156380499;29.20096219;409.31
2019-03-26;4.264444315708369e+19;686290;4.239363425925926;366281;161853107;1711.41495629;1675.0;161806426;36.41495629;415.82
2019-03-27;4.7437359677205905e+19;783494;4.433298611111111;383037;178744843;1910.5205172900005;1862.5;178693395;48.02051729;414.2
2019-03-28;4.6172671025921294e+19;768228;4.555;393552;177723961;1872.81690988;1824.9999999999995;177673555;47.81690988;419.07
2019-03-29;4.64621076470022e+19;764547;4.278587962962963;369670;181395256;1900.98208552;1837.4999999999995;181344564;63.48208552;419.31
2019-03-30;4.39310236540994e+19;684555;4.37087962962963;377644;167483909;1792.1737290300002;1737.5000000000002;167435297;54.67372903;
2019-03-31;4.4714511477921505e+19;625975;4.415659722222222;381513;163125656;1782.11425508;1737.4999999999998;163077892;44.61425508;
2019-04-01;4.26781372367265e+19;690259;4.268148148148148;368768;163928705;1761.8467373;1699.9999999999998;163881426;61.8467373;431.54
2019-04-02;5.04036842898792e+19;887936;4.64525462962963;401350;190834595;2076.9897887800003;1962.5;190780358;114.48978878;432.57
2019-04-03;4.462539664452729e+19;856229;4.167916666666667;360108;177262859;1917.10298824;1774.9999999999998;177213527;142.10298824;434.24
2019-04-04;4.55096114192611e+19;806470;4.10324074074074;354520;169814134;1904.4635303;1750.0;169766239;154.4635303;437.75
2019-04-05;4.87450637304494e+19;883934;4.47837962962963;386932;196073079;2089.82307281;1975.0;196019247;114.82307281;436.79
2019-04-06;4.40751905484705e+19;677527;4.160069444444445;359430;168425086;1818.34759712;1737.4999999999998;168377484;80.84759712;
2019-04-07;4.53502836839492e+19;621921;4.056597222222222;350490;160584459;1848.01644481;1762.5;160534905;85.51644481;
2019-04-08;4.64950288622032e+19;776675;4.308668981481482;372269;180318925;1980.54444043;1850.0;180267576;130.54444043;438.19
2019-04-09;4.20956244832443e+19;777610;4.003923611111111;345939;165163499;1764.92556114;1650.0000000000005;165118045;114.92556114;432.87
2019-04-10;4.71351680405299e+19;779763;4.587418981481481;396353;179623887;1961.78539463;1850.0;179572647;111.78539463;434.65
2019-04-11;4.98298382040144e+19;813435;4.660243055555555;402645;188665777;2077.78509796;1962.4999999999995;188612181;115.28509796;436.55
2019-04-12;4.77400975955472e+19;772966;4.358981481481481;376616;178823019;1988.06571481;1887.5;178769967;100.56571481;446.87
2019-04-13;4.29421201257068e+19;595840;4.247002314814814;366941;149503268;1753.7211936899996;1687.5000000000005;149456964;66.22119369;
2019-04-14;3.88668374962639e+19;594251;3.899398148148148;336908;145944499;1582.42373876;1525.0;145902201;57.42373876;
2019-04-15;4.57862025535959e+19;775820;4.413518518518519;381328;177935171;1891.46972247;1812.5;177885413;78.96972247;442.84
2019-04-16;4.63987626940435e+19;772119;4.147824074074074;358372;181632062;1889.0686936800005;1812.4999999999995;181581498;76.56869368;449.14
2019-04-17;4.36717597503019e+19;748387;4.057858796296296;350599;169654486;1802.14980905;1725.0;169606218;77.14980905;453.51
2019-04-18;4.7395377027632e+19;744209;4.4309259259259255;382832;181017418;1934.9195866;1862.5;180964959;72.4195866;451.06
2019-04-19;4.835188692570431e+19;791178;4.189537037037037;361976;184297746;1978.43301725;1900.0;184245118;78.43301725;
2019-04-20;4.17142195806446e+19;688991;3.700335648148148;319709;162512899;1695.59103814;1637.4999999999995;162467728;58.09103814;
2019-04-21;5.105364521542369e+19;683505;4.520520833333333;390573;185073726;2075.31279868;2025.0000000000005;185017959;50.31279868;
2019-04-22;4.26041626035542e+19;645228;3.956944444444445;341880;153057898;1745.12693315;1674.9999999999995;153012202;70.12693315;450.07
2019-04-23;3.63814113313396e+19;715607;3.6069097222222224;311637;145669017;1546.48121035;1450.0;145628388;96.48121035;452.96
2019-04-24;5.20823871757022e+19;880285;4.677268518518519;404116;201209815;2168.1749264100004;2037.5;201153739;130.67492641;452.38
2019-04-25;4.46774645363963e+19;754024;4.443819444444444;383946;174390766;1881.80087588;1787.4999999999995;174342081;94.30087588;452.46
2019-04-26;4.76885441014168e+19;769113;4.410393518518519;381058;189579097;1978.94744899;1887.5;189527490;91.44744899;456.62
2019-04-27;4.4281382322642305e+19;614072;4.153599537037037;358871;160332531;1766.92092725;1712.5000000000005;160285094;54.42092725;
2019-04-28;5.006109062239729e+19;594392;4.434351851851852;383128;159344618;2085.453930390001;2037.5;159289081;47.95393039;
2019-04-29;5.142776655823991e+19;793473;4.201898148148148;363044;196132621;2108.4546995200003;2037.5;196075873;70.95469952;462.57
2019-04-30;4.42709089304498e+19;837456;4.008634259259259;346346;181309920;1835.48463465;1750.0;181261741;85.48463465;461.53
2019-05-01;5.45631826747e+19;765604;5.085393518518519;439378;192701821;2203.1252189300003;2137.5;192643557;65.62521893;457.3
2019-05-02;5.81340940417176e+19;790956;5.236828703703703;452462;202558518;2364.71081505;2300.0000000000005;202494960;64.71081505;459.95
2019-05-03;4.74220022155834e+19;803527;4.431481481481481;382880;186686398;1981.27225085;1900.0;186634339;81.27225085;463.47
2019-05-04;4.31462341842514e+19;660279;4.117800925925926;355778;156785808;1710.62915441;1650.0000000000005;156740794;60.62915441;
2019-05-05;4.3283085369865904e+19;617817;3.826423611111111;330603;154323756;1675.3723039700003;1612.4999999999995;154278899;62.87230397;
2019-05-06;5.014334444987409e+19;769259;4.378761574074074;378325;184550304;1963.81168717;1887.5;184498272;76.31168717;460.81
2019-05-07;4.24610759854641e+19;759338;3.817314814814815;329816;161033104;1679.8193290600002;1587.5;160988820;92.31932906;451.51
2019-05-08;5.04062217983065e+19;839325;4.547789351851852;392929;188947164;2012.30765219;1900.0;188894378;112.30765219;449.05
2019-05-09;5.029809621792031e+19;826107;4.183090277777778;361419;188804963;1981.95654809;1875.0;188751940;106.95654809;447.99
2019-05-10;4.133011782896249e+19;784376;3.736550925925926;322838;157435523;1686.2436163799998;1562.4999999999995;157392270;123.74361638;448.86
2019-05-11;4.3452990170776e+19;775117;3.9910532407407406;344827;161277322;1750.1233820900002;1625.0000000000005;161231906;125.12338209;
2019-05-12;5.23380576709916e+19;824689;3.9168171296296297;338413;195096739;2079.08015488;1975.0000000000005;195041655;104.08015488;
2019-05-13;5.609787587949e+19;876055;4.516909722222223;390261;200969409;2199.70050336;2087.5;200910721;112.20050336;433.07
2019-05-14;5.05898074965128e+19;902398;4.250208333333333;367218;187064442;2032.68789564;1900.0;187012051;132.68789564;437.35
2019-05-15;4.93664334311118e+19;877504;4.267962962962963;368752;184421178;2054.8590738000003;1862.5;184369346;192.3590738;432.99
2019-05-16;4.92615241105247e+19;882365;4.339305555555556;374916;181809002;2053.51579452;1825.0;181758145;228.51579452;437.96
2019-05-17;4.95929725291843e+19;907019;4.1840625;361503;190472111;2114.76659937;1887.5;190420325;227.26659937;435.26
2019-05-18;5.12720528979645e+19;855034;4.161469907407407;359551;190077104;2047.28731749;1912.5;190023676;134.78731749;
2019-05-19;5.5276182411293295e+19;748597;4.012685185185185;346696;183215528;2163.16729304;2037.5;183158920;125.66729304;
2019-05-20;5.28009187775792e+19;833737;4.414594907407407;381421;189548139;2198.59991132;2012.5;189491784;186.09991132;436.27
2019-05-21;5.08208880590914e+19;885561;4.406666666666666;380736;192572388;2114.9814146;1912.5;192518731;202.4814146;440.34
2019-05-22;5.64432129323267e+19;872867;4.568518518518519;394720;200607630;2264.23831345;2087.5;200549184;176.73831345;436.56
2019-05-23;5.17751847942657e+19;833099;4.504456018518519;389185;193865236;2138.9629164000003;1975.0;193809999;163.9629164;428.47
2019-05-24;5.10310328079458e+19;860949;4.325567129629629;373729;191882172;2104.38316682;1912.5000000000005;191828553;191.88316682;433.27
2019-05-25;4.69042237236822e+19;712797;3.915023148148148;338258;164879878;1878.11880175;1750.0000000000002;164830486;128.11880175;
2019-05-26;5.53295454461723e+19;663726;4.327627314814815;373907;165223811;2158.3861389799995;2062.4999999999995;165165830;95.88613898;
2019-05-27;5.543983009193049e+19;880055;4.622881944444444;399417;198849775;2276.81338885;2087.5;198788841;189.31338885;
2019-05-28;5.428993892893031e+19;952536;4.51693287037037;390263;207106746;2242.9503140599995;2050.0;207047185;192.95031406;427.98
2019-05-29;5.8058156108757e+19;894459;4.687280092592593;404981;213019678;2362.0836264499994;2175.0;212957655;187.08362645;427.81
2019-05-30;5.37424447567976e+19;854097;4.360115740740741;376714;194183378;2188.20649317;2000.0;194126116;188.20649317;422.39
2019-05-31;4.34154051770831e+19;769523;3.4592592592592597;298880;151136716;1667.5372363;1462.5;151095130;205.0372363;415.73
2019-06-01;5.6147599864595e+19;851562;3.8419097222222223;331941;187857024;2046.92190914;1887.5;187803514;159.42190914;
2019-06-02;4.841192327288849e+19;692245;3.482314814814815;300872;157275932;1755.9455402;1637.5;157228987;118.4455402;
2019-06-03;4.4432867752821694e+19;731823;3.40150462962963;293890;149553072;1686.49326951;1487.5;149510033;198.99326951;418.58
2019-06-04;5.64642899526562e+19;907738;4.335752314814815;374609;193001805;2142.91296317;1925.0;192946729;217.91296317;433.74
2019-06-05;6.01411776263001e+19;873784;4.3146759259259255;372788;198356083;2159.42665516;2000.0;198298850;159.42665516;434.14
2019-06-06;5.7395439332872495e+19;818973;4.217233796296297;364369;181917432;2084.6899406800003;1962.5;181860453;122.18994068;434.74
2019-06-07;5.91755846381002e+19;859425;4.049224537037037;349853;187669367;2081.492469;1975.0;187612190;106.492469;430.67
2019-06-08;4.5507978315384095e+19;632781;3.405613425925926;294245;141836652;1623.36472651;1550.0;141791682;73.36472651;
2019-06-09;5.46983352201946e+19;576532;3.48113425925926;300770;136331631;1900.49063806;1837.5;136278598;62.99063806;
2019-06-10;5.82765023823547e+19;801669;4.091111111111111;353472;180677259;2064.33001618;1962.5;180619305;101.83001618;436.37
2019-06-11;5.32383870978447e+19;839864;3.938726851851852;340306;179902019;1898.08719487;1787.4999999999995;179849631;110.58719487;438.65
2019-06-12;4.85423834480222e+19;796273;3.800150462962963;328333;165071537;1746.36976113;1637.5;165024039;108.86976113;432.82
2019-06-13;5.55997585962208e+19;896245;4.215532407407407;364222;190892515;1996.9551359;1887.5;190836865;109.4551359;433.96
2019-06-14;6.27687232800883e+19;1033161;4.215439814814815;364214;218072605;2230.44954717;2112.4999999999995;218010891;117.94954717;435.69
2019-06-15;5.33460773735121e+19;862359;3.828796296296297;330808;180124429;1903.70156593;1825.0;180071387;78.70156593;
2019-06-16;4.79141850955554e+19;697132;3.415787037037037;295124;152765823;1699.36012488;1625.0;152718953;74.36012488;
2019-06-17;4.89529950485079e+19;797791;3.7145717592592593;320939;164089640;1780.29979394;1662.5;164039599;117.79979394;431.09
2019-06-18;6.08344350760492e+19;951750;4.568055555555556;394680;201470014;2154.03825829;2037.5;201410735;116.53825829;438.73
2019-06-19;6.45403391621718e+19;902828;4.639525462962963;400855;205241700;2318.2549472200003;2212.5;205177250;105.75494722;435.17
2019-06-20;5.28678267392372e+19;827045;3.818969907407408;329959;179299011;1911.81603852;1800.0000000000002;179246676;111.81603852;435.93
2019-06-21;4.906080853012631e+19;840325;3.9075;337608;168344602;1788.73246862;1662.5;168295031;126.23246862;435.94
2019-06-22;5.22876067302545e+19;846355;4.0964583333333335;353934;170509708;1884.97914731;1762.5;170457994;122.47914731;
2019-06-23;6.63409434012574e+19;894868;4.397071759259259;379907;213472017;2343.7353110700005;2262.5;213404859;81.23531107;
2019-06-24;6.52075521241868e+19;967255;4.492650462962963;388165;215198404;2314.59827261;2212.5;215133380;102.09827261;433.08
2019-06-25;5.36677325360798e+19;914848;4.181006944444444;361239;181881580;1946.10744515;1825.0;181827706;121.10744515;430.68
2019-06-26;6.11726551859963e+19;1038136;4.623368055555556;399459;204740051;2246.56503874;2062.5;204677176;184.06503874;432.24
2019-06-27;5.55520862440168e+19;891780;4.177175925925926;360908;175131114;1975.10125128;1775.0;175077061;200.10125128;436.04
2019-06-28;6.39681641471773e+19;1008346;4.709849537037037;406931;204644578;2219.76443511;2037.4999999999995;204583427;182.26443511;445.99
2019-06-29;6.8895933239292895e+19;853696;4.12625;356508;199865330;2283.7659755;2175.0;199800020;108.7659755;
2019-06-30;5.98076332930859e+19;672866;3.826145833333333;330579;152531828;2004.91860437;1900.0;152474122;104.91860437;
2019-07-01;5.62423655292927e+19;834130;3.897210648148148;336719;180613769;1914.43823662;1787.4999999999995;180559617;126.93823662;451.08
2019-07-02;6.22266556201762e+19;896379;4.320034722222222;373251;195917837;2092.88960184;1974.9999999999995;195858581;117.88960184;447.91
2019-07-03;6.77568536632736e+19;894222;4.599328703703704;397382;204152573;2244.74754649;2150.0000000000005;204086784;94.74754649;448.92
2019-07-04;6.6098914560666894e+19;822472;4.288622685185185;370537;190327903;2171.34208402;2087.5;190265619;83.84208402;
2019-07-05;7.434117894177689e+19;820564;4.378055555555555;378264;194257803;2438.39684282;2362.5000000000005;194187001;75.89684282;452.4
2019-07-06;7.05477800234749e+19;679451;4.033518518518519;348496;159698465;2275.6174734600004;2225.0;159631600;50.61747346;
2019-07-07;6.10054764076542e+19;604462;3.624074074074074;313120;146391561;1958.11655545;1912.5;146334130;45.61655545;
2019-07-08;6.9745575315878306e+19;830641;4.38412037037037;378788;189533614;2292.46056127;2225.0;189468104;67.46056127;449.29
2019-07-09;6.52202302946728e+19;819092;4.229560185185186;365434;177910427;1996.27502267;1925.0;177852647;71.27502267;451.82
2019-07-10;5.82531589449506e+19;798530;3.652025462962963;315535;163860559;1698.14297124;1612.5;163811893;85.64297124;447.86
2019-07-11;5.8321485938104e+19;777665;3.7690625;325647;161640234;1691.8666746;1612.5;161590858;79.3666746;451.62
2019-07-12;7.3426307426644705e+19;907396;4.175173611111111;360735;202117297;2117.42668665;2050.0;202054561;67.42668665;454.38
2019-07-13;6.3967371380345e+19;656413;3.5231944444444445;304404;147850145;1806.88220922;1762.5000000000005;147797145;44.38220922;
2019-07-14;6.51804668718784e+19;592137;3.508587962962963;303142;138168866;1853.22985688;1812.5;138113313;40.72985688;
2019-07-15;6.54780188121958e+19;757224;4.038946759259259;348965;165871175;1888.9174649;1825.0;165815792;63.9174649;449.14
2019-07-16;7.3668700058645905e+19;786194;4.203414351851852;363175;178017795;2087.69846283;2025.0;177956841;62.69846283;447.19
2019-07-17;5.9751034709205295e+19;740525;3.7587847222222224;324759;153445413;1727.0018744799995;1662.5;153394837;64.50187448;446.06
2019-07-18;5.45109375974103e+19;740073;3.653055555555556;315624;152585144;1584.60541604;1512.5000000000002;152539569;72.10541604;450.35
2019-07-19;5.29224195573687e+19;741186;3.4695949074074077;299773;149022716;1546.10278562;1475.0000000000005;148978230;71.10278562;449.49
2019-07-20;7.97391401218317e+19;719964;3.736400462962963;322825;185419995;2262.5499170400003;2212.5;185353519;50.04991704;
2019-07-21;6.6953809421650895e+19;542497;3.284548611111111;283785;132191340;1900.05119006;1862.5;132135343;37.55119006;
2019-07-22;7.133559092661871e+19;705998;3.694918981481481;319241;158708704;2028.88043597;1975.0;158648667;53.88043597;450.98
2019-07-23;6.40987234406018e+19;711417;3.706122685185185;320209;157838410;1839.22742398;1787.5;157784730;51.72742398;458.22
2019-07-24;6.23889592275584e+19;718472;3.419560185185185;295450;153913849;1787.40886061;1737.5;153860495;49.90886061;464.71
2019-07-25;6.7059541108798e+19;777034;3.8933564814814816;336386;169999618;1931.16150579;1875.0;169942815;56.16150579;460.23
2019-07-26;7.44101931800586e+19;754318;3.697291666666666;319446;158869062;2121.51899261;2075.0;158805480;46.51899261;466.36
2019-07-27;6.81527843849404e+19;586276;3.2840277777777778;283740;130430691;1933.04147241;1900.0;130372588;33.04147241;
2019-07-28;7.87682508690794e+19;530854;3.157395833333333;272799;123138148;2213.96571032;2187.5;123072216;26.46571032;
2019-07-29;7.59921318013293e+19;725272;3.859386574074074;333451;161327571;2139.74585484;2100.0;161263652;39.74585484;462.37
2019-07-30;6.26938925334916e+19;744128;3.798993055555556;328233;165905984;1835.22741784;1775.0;165852318;60.22741784;464.56
2019-07-31;7.68552462346903e+19;777275;4.180162037037037;361166;172259498;2191.11582214;2137.4999999999995;172194999;53.61582214;463.49
2019-08-01;6.34434698291026e+19;760270;3.886585648148148;335801;163420822;1821.73246753;1775.0;163367765;46.73246753;447.44
2019-08-02;7.608089335115689e+19;775871;4.043831018518518;349387;174613494;2157.18839341;2112.5;174548764;44.68839341;446.13
2019-08-03;7.72029254104684e+19;625752;3.789525462962963;327415;146623125;2189.97791508;2162.5;146557904;27.47791508;
2019-08-04;7.48255250258629e+19;583090;3.4564583333333334;298638;137777769;2107.22213176;2087.5;137713428;19.72213176;
2019-08-05;7.00796491054873e+19;795977;3.9235300925925927;338993;168668992;1829.7581814;1787.5;168614775;42.2581814;430.58
2019-08-06;8.05662070702416e+19;858659;4.261423611111111;368187;184392523;2058.30524692;2012.5;184331718;45.80524692;435.44
2019-08-07;7.590222789703249e+19;809600;4.291157407407408;370756;173561652;1983.3269651;1912.5;173504441;70.8269651;426.69
2019-08-08;7.02874730214654e+19;820878;3.889340277777778;336039;175988675;1845.35974254;1775.0;175934493;70.35974254;433.83
2019-08-09;7.26232446021472e+19;749819;3.94650462962963;340978;170017220;1902.83402972;1837.5;169961355;65.33402972;432.55
2019-08-10;7.56424124328713e+19;613410;3.5183680555555554;303987;137492920;1927.19033865;1887.5;137434994;39.69033865;
2019-08-11;7.522782375803181e+19;547301;3.161192129629629;273127;121085763;1942.8457089;1912.5;121026585;30.3457089;
2019-08-12;6.612646753686231e+19;644673;3.441122685185185;297313;137787897;1713.04359801;1662.5;137736368;50.54359801;423.6
2019-08-13;7.865358353393151e+19;874339;4.289236111111111;370590;186762313;2037.59047834;1962.5;186702136;75.09047834;427.93
2019-08-14;7.47524219521446e+19;761105;4.164872685185185;359845;173236341;1958.7017039700004;1900.0;173178087;58.70170397;410.09
2019-08-15;7.789470930131581e+19;713750;4.11443287037037;355487;167385013;2016.34796972;1962.5;167325165;53.84796972;408.72
2019-08-16;7.2999979628163105e+19;693280;3.7439583333333335;323478;152289757;1888.8352604;1837.5;152232658;51.3352604;419.52
2019-08-17;6.4147694693906e+19;572530;3.334814814814815;288128;127586597;1635.38250195;1600.0;127537099;35.38250195;
2019-08-18;6.31189554411291e+19;534664;3.197210648148148;276239;119638155;1604.17234292;1575.0;119589508;29.17234292;
2019-08-19;8.17171946619037e+19;700839;3.823032407407408;330310;153041616;2079.1694804500003;2037.5;152977500;41.66948045;424.18
2019-08-20;7.7056281563538e+19;751182;3.855914351851852;333151;164813631;1959.19008955;1912.5;164754481;46.69008955;417.53
2019-08-21;6.90710989429758e+19;770008;3.5725925925925925;308672;161624306;1752.22587338;1700.0;161570415;52.22587338;419.43
2019-08-22;7.10658421825835e+19;826528;3.730462962962963;322312;175105960;1816.49879943;1762.5;175051573;53.99879943;423.09
2019-08-23;7.732696690667779e+19;790325;3.935960648148148;340067;167614693;1953.97394501;1912.5;167555938;41.47394501;411.41
2019-08-24;8.08405143422717e+19;701303;3.5222337962962964;304321;156340365;2030.09100724;2000.0;156278272;30.09100724;
2019-08-25;7.91665835493006e+19;521392;3.342349537037037;288779;124651294;1959.07904241;1937.5;124592005;21.57904241;
