roy_final
time;open;high;low;close;Upper Bollinger;Lower Bollinger;Upper Donchian;Lower Donchian;Volume;Red Arrow;Green Arrow;RSI;Put-call Ratio;Detrended Price Oscillator
1587340800;7124.27;7220;6757.75;6841;7420.954752485619;6525.528247514374;7469;6137.71;11365.00931766;0;0;48.36758343481984;936;206.57285714285263
1587427200;6833;6950.98;6774.48;6854.98;7410.2386859100125;6556.5353140899815;7469;6472.67;5570.95619043;0;0;48.62145446954692;1.101;188.79619047618507
1587513600;6850.6;7171.26;6819.59;7137.79;7423.57023131606;6576.783768683932;7469;6472.67;6273.40631495;0;0;53.592535228373464;915;438.4919047619005
1587600000;7138.29;7756.69;7031.07;7484.58;7492.703695903628;6581.851304096365;7756.69;6472.67;14779.54814354;0;0;58.85020361643305;877;733.1347619047574
1587686400;7494.2;7612.91;7391.57;7505.53;7560.889997886563;6576.257002113429;7756.69;6472.67;7357.10670681;0;0;59.15128636829534;1.018;736.4319047619001
1587772800;7518.81;7723.77;7432.8;7547.56;7622.052787854599;6592.3302121453935;7756.69;6472.67;3800.82773036;0;0;59.78697576559384;1.018;773.1709523809477
1587859200;7565;7718;7485;7701.73;7692.572745630756;6556.740254369235;7756.69;6472.67;5247.54081807;0;0;62.11586647102409;1.018;930.8276190476136
1587945600;7708.87;7813.68;7637.03;7786.41;7790.618705735153;6517.062294264841;7813.68;6472.67;6878.02253788;0;0;63.3706735641186;1.057;998.7957142857085
1588032000;7794.22;7798.42;7650;7767.79;7859.538107053682;6488.185892946311;7813.68;6472.67;7248.9559695;0;0;62.877501584119464;971;949.310952380948
1588118400;7762.07;8970;7717.14;8790.32;8232.278938839258;6265.08406116074;8970;6472.67;26396.09715679;0;0;74.57793520701922;1.035;1923.7847619047561
1588204800;8789.79;9485.26;8407;8627.32;8471.683836172699;6200.708163827299;9485.26;6472.67;24057.73933525;0;0;70.74980888816904;975;1700.9990476190424
1588291200;8629.72;9075;8616.17;8832.44;8721.308409923407;6146.009590076591;9485.26;6472.67;11379.68574201;0;0;72.65221465630042;1.176;1885.4890476190421
1588377600;8839.39;9022;8760;8983.79;8965.83774725903;6109.03525274097;9485.26;6472.67;5524.2754995;0;0;73.99612888412811;1.176;2016.1799999999957
1588464000;8982.56;9207.82;8723.78;8915.98;9152.527484228174;6127.521515771824;9485.26;6472.67;9218.274909;0;0;72.2822618479509;1.176;1925.2404761904718
1588550400;8924.14;8974.34;8528.42;8882.87;9302.508859935626;6177.852140064373;9485.26;6472.67;10018.97499887;0;0;71.41251557339318;968;1859.626190476186
1588636800;8889.24;9120;8760.1;9034.85;9431.428753010596;6290.517246989404;9485.26;6472.67;9592.13446226;0;0;73.0174447104461;0.9;1975.2747619047577
1588723200;9040;9417.95;8921.03;9154.32;9590.024483004112;6336.186516995887;9485.26;6757.75;15110.94181329;0;0;74.24165219537277;871;2062.937619047613
1588809600;9163.63;10074;9030.03;10000;9904.041726021225;6319.750273978772;10074;6757.75;25012.90031203;0;1;80.8610891912648;829;2864.497142857137
1588896000;10008.19;10048.38;9725;9801.35;10129.297859790586;6348.403140209411;10074;6757.75;19203.48379461;0;0;75.92529832646181;864;2645.1814285714245
1588982400;9809.04;9914;9515.4;9546.56;10259.78773030602;6459.929269693977;10074;6757.75;11278.63371513;0;0;70.02155576299239;864;2363.4838095238047
1589068800;9527.31;9565.2;8109;8731.17;10226.425653454857;6682.30834654514;10074;6774.48;31639.42874341;0;0;55.2227513448927;864;1480.3338095238041
1589155200;8740.88;9182.97;8181;8571.98;10153.248242624963;6927.185757375035;10074;6819.59;34465.18657226;0;0;52.87330040745173;0.86;1257.649047619041
1589241600;8574.19;8984.87;8534.97;8825.46;10106.592370807395;7142.608629192602;10074;7031.07;14010.2612055;0;0;56.07769549517661;879;1418.01428571428
1589328000;8816.99;9418.46;8804.47;9315.5;10129.764659338356;7302.528340661642;10074;7391.57;12762.85161682;0;0;61.52443443024131;1.181;1808.0252380952325
1589414400;9323.73;9945.34;9254.85;9793.5;10203.49360937337;7457.596390626627;10074;7432.8;19936.18545561;0;0;65.95885291740007;0.95;2190.418571428566
1589500800;9809.91;9844.66;9112;9306.21;10171.514100485152;7665.440899514842;10074;7485;17324.13416312;0;0;58.550425882604344;808;1607.0023809523755
1589587200;9307.43;9590;9216.08;9389.07;10138.549621877717;7867.139378122278;10074;7637.03;6170.09609719;0;0;59.38578476145648;808;1587.2385714285656
1589673600;9377.79;9894.88;9326.53;9665.7;10119.766339792983;8073.851660207012;10074;7650;9515.79358021;0;0;62.129818448340785;808;1743.1390476190445
1589760000;9672.95;9966.12;9451.2;9721.91;10050.755515778252;8338.274484221747;10074;7717.14;12362.32763823;0;0;62.681557688325015;725;1661.8095238095184
1589846400;9730;9903.89;9455.05;9787.65;10116.670589471592;8372.092410528407;10074;8109;12153.05374801;0;0;63.354013422362435;0.72;1595.3038095238062
1589932800;9776.3;9843.87;9100;9516.51;10120.489647083778;8457.19235291622;10074;8109;12351.42817701;0;0;58.659134270801715;813;1215.3876190476149
1590019200;9505.61;9573.29;8800;9062.47;10112.56089769562;8488.124102304379;10074;8109;16879.82890788;0;0;51.744072008586066;859;684.9299999999948
1590105600;9062.25;9272.97;8924.91;9171.96;10111.374329423663;8508.127670576334;10074;8109;7261.28419694;0;0;53.17751340978407;839;711.9923809523752
1590192000;9171.96;9316.12;9084.83;9183.46;10106.746892254321;8539.503107745675;10074;8109;3477.27850858;0;0;53.33430943060582;839;629.6599999999944
1590278400;9183.93;9310.91;8669;8718.77;10119.952969585866;8509.887030414131;10074;8109;8855.47763284;0;0;46.55075298583304;839;61.26952380951843
1590364800;8710.12;8984.16;8630;8903.56;10124.48127487736;8492.22972512264;10074;8109;9021.28898364;0;0;49.311701463923185;839;136.1109523809464
1590451200;8903.22;9012;8690;8840.91;10131.752753033204;8453.617246966794;10074;8109;5923.02377238;0;0;48.398893465576165;812;-12.285714285719223
1590537600;8835.79;9230.21;8810.99;9210;10027.201895280825;8479.168104719174;10048.38;8109;6867.67101935;0;0;53.82213766627042;863;269.1133333333273
1590624000;9209.99;9625.01;9105.79;9577.38;9989.99989208012;8493.973107919877;9966.12;8109;11523.40889483;0;0;58.49776167708137;857;542.970952380947
1590710400;9581.49;9610;9330;9421.04;9975.457422818343;8495.963577181656;9966.12;8109;7226.77389995;0;0;55.90366979413959;938;294.4642857142808
1590796800;9428.52;9758.27;9326.28;9705.1;10013.031176571174;8555.782823428828;9966.12;8181;6781.84196225;0;0;59.424422144933025;938;482.34047619047124
1590883200;9705.1;9711.7;9373.96;9446.19;9981.550787486241;8674.68421251376;9966.12;8534.97;5697.99838373;0;0;55.105721069004446;938;188.8499999999949
1590969600;9444.61;10429.26;9416.5;10203.64;10111.69864665958;8682.354353340423;10429.26;8630;12109.14149664;0;1;63.46998701212383;841;925.5785714285648
1591056000;10203.64;10241.26;9135.68;9525.73;10123.287896838323;8691.788103161678;10429.26;8630;22725.11942099;0;0;53.807623028894696;808;231.50095238094582
1591142400;9522.52;9699.95;9380.99;9668.99;10105.600071944134;8697.02492805587;10429.26;8630;6928.76322878;0;0;55.354412186564424;693;365.2528571428502
1591228800;9668;9888;9430;9791.92;10148.348156460672;8702.847843539332;10429.26;8630;8938.7688887;0;0;56.69446476049636;742;497.573809523803
1591315200;9791;9856.48;9592.74;9619.99;10164.554021360556;8709.733978639451;10429.26;8630;7157.37095675;0;0;54.2422448645268;655;324.65857142856476
1591401600;9616.17;9744.39;9525.76;9669.85;10165.02451338645;8709.678486613555;10429.26;8630;4047.26924742;0;0;54.85212066643496;655;383.7538095238033
1591488000;9673.08;9829.31;9356;9750.04;10168.73074816515;8708.785251834857;10429.26;8630;6762.65158822;0;0;55.8708409795242;655;461.29238095237633
1591574400;9759.04;9813.67;9645;9783;10168.056433010275;8708.994566989732;10429.26;8630;5379.07801648;0;0;56.307235020912834;604;514.3771428571363
1591660800;9786.64;9897.46;9566.81;9776.84;10195.324689274144;8707.759310725862;10429.26;8630;6922.79788471;0;0;56.195386044892096;697;526.3271428571352
1591747200;9782.3;10011.4;9578;9894.32;10238.270737112896;8747.998262887111;10429.26;8630;7107.20140335;0;0;57.91246099197617;701;636.2576190476102
1591833600;9894.32;9981.24;9078.91;9264.26;10235.983144870605;8759.515855129399;10429.26;8630;16389.44455357;0;0;47.22159871070252;1.007;-27.850952380960734
1591920000;9265.95;9555;9230;9463.07;10236.08630216062;8787.373697839386;10429.26;8630;6934.13533535;0;0;50.337004518326594;974;93.26095238094422
1592006400;9465.92;9500;9345.71;9473.46;10176.786019461084;8922.14298053892;10429.26;8630;2938.68222067;0;0;50.50144657767902;974;70.30476190475201
1592092800;9478.93;9479.59;9235.01;9329.99;10134.620328447501;9006.951671552506;10429.26;8690;3477.25235863;0;0;48.13149443431868;974;-89.99809523810472
1592179200;9329.99;9505.4;8900;9435.15;10060.404042560791;9140.591957439216;10429.26;8810.99;11765.1135339;0;0;49.98424415642675;881;15.237142857131403
1592265600;9435.41;9596.31;9374.9;9530.3;10041.925107636724;9191.100892363282;10429.26;8900;6864.21822439;0;0;51.66654536725435;767;95.44523809522798
1592352000;9530.62;9566.53;9230.32;9461.29;10041.23521235472;9180.181787645284;10429.26;8900;5902.36636044;0;0;50.34393477806465;771;13.064761904752231
1592438400;9459.82;9478.69;9250;9374.78;10043.446616098932;9173.344383901072;10429.26;8900;3997.01284654;0;0;48.662215819623;874;-77.46142857143604
1592524800;9374.83;9429.99;9225.15;9304.32;10040.33576657198;9136.377233428024;10429.26;8900;5305.9077191;0;0;47.27700080019751;0.93;-150.83047619048557
1592611200;9287.6;9400;9138;9355.46;10043.176975869525;9124.463024130479;10429.26;8900;3071.79384829;0;0;48.42454945968099;0.93;-99.1757142857241
1592697600;9355.93;9421.26;9271.52;9283.03;9916.99018815738;9158.588811842621;10241.26;8900;1435.21189641;0;0;46.868600200497646;0.93;-189.59666666667363
1592784000;9287.89;9798.76;9267.2;9683.12;9930.029329650946;9161.288670349057;10011.4;8900;6615.64540882;0;0;55.39453170679388;802;200.8842857142772
1592870400;9688.26;9725.3;9571;9622.81;9925.276135057402;9161.423864942602;10011.4;8900;4866.11470545;0;0;53.98814326571118;783;126.7119047618944
1592956800;9617.88;9666.35;9193.99;9286.06;9897.78170170362;9138.332298296385;10011.4;8900;10072.57541802;0;0;46.83764361039376;997;-223.84761904762854
1593043200;9286.3;9343.49;8989;9239.48;9894.235159106274;9103.827840893728;10011.4;8900;8701.2461746;0;0;45.93144238456449;894;-299.53333333334194
1593129600;9237.98;9289.71;9024.61;9158.26;9886.922603482315;9059.981396517687;10011.4;8900;7912.38375487;0;0;44.321206982002565;1.07;-406.06714285715134
1593216000;9158.13;9189;8830.63;9009.3;9876.026435179003;8996.803564820995;10011.4;8830.63;4399.67602419;1;0;41.45104669876984;1.07;-587.8552380952478
1593302400;9008.33;9191.72;8933.06;9118.01;9833.384297008168;8972.94670299183;10011.4;8830.63;3231.85728086;0;0;44.28660580615489;1.07;-491.1114285714375
1593388800;9118.8;9240.36;9014.92;9188.88;9777.361816604205;8970.173183395791;10011.4;8830.63;4942.72533003;0;0;46.11864882582098;968;-410.593809523818
1593475200;9187.85;9201.95;9060;9132.96;9674.069639431824;8997.329360568174;9981.24;8830.63;2781.63125132;0;0;44.86500775857336;883;-460.95571428572475
1593561600;9136.89;9300;9089.8;9233.38;9674.093657756815;8994.217342243182;9798.76;8830.63;4321.56559235;0;0;47.618671355195154;842;-343.8861904761998
1593648000;9230.97;9268.54;8939;9092.92;9665.652234980267;8965.643765019731;9798.76;8830.63;6866.04897352;0;0;44.28689438212233;875;-476.576666666675
1593734400;9091.68;9127.11;9027.17;9063.08;9653.731900875324;8936.526099124674;9798.76;8830.63;3510.00353809;0;0;43.589131753828354;875;-481.6300000000083
1593820800;9053.87;9196;9045.94;9138.52;9650.09857128127;8921.012428718726;9798.76;8830.63;2180.37237178;0;0;45.909418572304816;875;-410.81285714286605
1593907200;9142.16;9147.37;8905;9076.82;9636.211985765492;8899.066014234506;9798.76;8830.63;3067.87780852;0;0;44.30435059076307;875;-454.2780952381054
1593993600;9077.18;9376.34;9060.5;9348.22;9609.269962471808;8907.800037528192;9798.76;8830.63;5361.35284949;0;0;52.21782052452144;737;-156.57142857143845
1594080000;9346.9;9385.81;9201.78;9257.16;9586.524868181386;8910.132131818613;9798.76;8830.63;4702.82565367;0;0;49.66791494502337;0.84;-225.64428571429562
1594166400;9257.21;9479.57;9228.91;9437.16;9595.353506802738;8907.541493197263;9798.76;8830.63;6275.54666358;0;0;54.40738123457293;772;-14.189523809533057
1594252800;9441.76;9448.5;9157.11;9234.9;9591.078254368875;8904.874745631127;9798.76;8830.63;4575.44853951;0;0;48.84193997336585;782;-186.35285714286874
1594339200;9234.91;9318.92;9053.14;9283.53;9584.393741369375;8904.366258630627;9798.76;8830.63;3910.32678996;0;0;50.161963449554115;833;-109.43142857143903
1594425600;9291;9304.95;9180;9238.3;9581.699040922093;8902.587959077911;9798.76;8830.63;1453.16535935;0;0;48.898195258912864;833;-124.00047619048746
1594512000;9234.07;9347.76;9153.48;9306.17;9498.62285335038;8947.969146649624;9725.3;8830.63;2037.15363045;0;0;50.897294079283974;833;-24.657142857153303
1594598400;9304.94;9351.17;9190.49;9233.1;9409.681998218693;8997.939001781313;9666.35;8830.63;3875.17319052;0;0;48.68891286631818;775;-89.56809523810807
1594684800;9234.19;9282.08;9095;9251.59;9405.740558878513;8998.43344112149;9479.57;8830.63;4479.91060569;0;0;49.2885218167936;849;-52.030952380962844
1594771200;9256.33;9276.98;9153.38;9190.07;9402.593328556937;8996.639671443063;9479.57;8830.63;3810.04841103;0;0;47.307667546796374;624;-97.60142857144092
1594857600;9191;9217.5;9026.51;9132.87;9402.655818810963;8994.03818118904;9479.57;8830.63;5541.85389383;0;0;45.47759377956517;717;-142.74571428572563
1594944000;9134.44;9184.28;9073.53;9156.5;9392.061220998146;9019.352779001858;9479.57;8905;3593.49150079;0;0;46.40006682309772;746;-114.97619047620356
1595030400;9150.51;9214.63;9122.72;9177.43;9391.200199482282;9026.155800517721;9479.57;8905;1358.28531978;0;0;47.25136187945855;746;-81.03952380953524
1595116800;9175.7;9243.36;9106.3;9211.99;9392.132195252661;9027.534804747344;9479.57;8905;1585.39916859;0;0;48.70020278916202;746;-45.33047619048921
1595203200;9213.15;9224.73;9128.21;9162.43;9391.561378154345;9031.05262184566;9479.57;8905;3064.80739401;0;0;46.718490956787356;783;-88.22952380953575
1595289600;9161.77;9442.89;9152.23;9391.25;9415.72241902883;9022.678580971175;9479.57;8905;5559.47430975;0;0;55.68473319917286;711;141.58047619046374
1595376000;9395.98;9573;9280.8;9539.51;9473.815859663846;9009.244140336159;9573;8905;5486.69012558;0;0;60.34150425401039;755;295.4195238095126
1595462400;9537.23;9690;9453.38;9617.2;9538.94499157384;8999.527008426165;9690;8905;10413.94384743;0;0;62.56161400912598;774;372.00761904760657
1595548800;9614.85;9650.55;9474.35;9547.91;9578.11743376635;9001.293566233653;9690;8905;8012.90509154;0;0;59.369407032832825;908;324.14714285712944
1595635200;9549.34;9751.82;9532.79;9710.98;9646.360031187516;8996.466968812489;9751.82;9026.51;5065.44989566;0;0;64.02212568253807;908;504.894285714272
1595721600;9712.45;10200;9657;9944.65;9774.996713678578;8927.473286321427;10200;9026.51;9090.21430682;0;0;69.4250930627186;908;743.1352380952248
1595808000;9941.25;11417.11;9933.77;11046.19;10289.433915813957;8591.939084186046;11417.11;9026.51;27736.83221358;0;0;82.65148085597602;637;1849.7519047618916
1595894400;11049.4;11263.85;10583.48;10939.27;10586.75271140998;8444.831288590027;11417.11;9026.51;17062.37380128;0;0;79.07576601527347;831;1742.9157142857002
1595980800;10931.91;11358.47;10855.81;11111.17;10876.498977644775;8342.712022355228;11417.11;9026.51;12452.86303565;0;0;80.53388552477654;731;1906.8095238095102
1596067200;11105.01;11189;10832;11112.12;11115.894211377532;8286.175788622471;11417.11;9026.51;10456.84804792;0;0;80.5419555549025;767;1903.2842857142732
1596153600;11110.84;11457.95;10973.8;11356.74;11376.15927537556;8237.754724624445;11457.95;9026.51;10417.50746157;0;0;82.54822197118932;823;2149.163809523796
1596240000;11357.98;11883.36;11228;11817.49;11709.492207545185;8155.553792454821;11883.36;9026.51;11195.80752332;0;0;85.56684426676742;823;2597.614285714273
1596326400;11808.21;12100;10559.59;11071.66;11837.047107850778;8211.854892149227;12100;9026.51;12656.41102944;0;0;65.74335339324993;823;1837.2066666666524
1596412800;11074.92;11480;10933.26;11236.39;11973.125168245988;8274.256831754017;12100;9026.51;6984.67078032;0;0;67.53248076437652;674;1976.970952380938
1596499200;11236.39;11420;11000.79;11192.42;12077.027156341104;8370.589843658901;12100;9026.51;5522.11051757;0;0;66.5336175932361;744;1909.9138095237959
1596585600;11193.48;11795.86;11094.35;11755.24;12251.41804129807;8458.435958701933;12100;9073.53;7505.17083967;0;0;72.20140858901154;681;2445.4738095237935
1596672000;11759.9;11913.5;11575.57;11770.08;12393.918451716372;8577.293548283635;12100;9106.3;9855.99436305;0;0;72.33445200805821;0.61;2418.9885714285574
1596758400;11770.26;11920;11219;11600.85;12474.77478236587;8738.779217634134;12100;9106.3;10503.36174678;0;0;68.31894930656728;0.73;2168.9028571428407
1596844800;11601.75;11817.95;11527;11776.9;12553.917629960715;8916.12737003929;12100;9128.21;3984.89879462;0;0;70.17390878449059;0.73;2264.852380952365
1596931200;11767.93;11808.28;11527.92;11683.03;12572.77077705229;9149.334222947713;12100;9152.23;2649.48917649;0;0;67.89133578427024;0.73;2091.267619047605
1597017600;11684.6;12080;11510;11895.12;12613.845782297793;9358.646217702213;12100;9280.8;7701.72806914;0;0;70.24621826257524;667;2213.966190476176
1597104000;11896.37;11945.05;11130;11392.64;12571.940459756883;9585.864540243118;12100;9453.38;10450.85023115;0;0;59.17342956535164;705;1612.7619047618882
1597190400;11386.5;11625;11150;11565.35;12522.126057044936;9830.493942955067;12100;9474.35;5668.60180464;0;0;61.424205828911404;775;1662.653333333319
1597276800;11567.74;11806.61;11270.91;11793.26;12431.64050861981;10145.514491380189;12100;9532.79;6839.55121466;0;0;64.22690522914637;687;1806.4923809523661
1597363200;11797.55;11862;11652.01;11779.77;12294.394615549018;10489.639384450982;12100;9657;5526.79649808;0;0;63.93082785191149;0.78;1697.6076190476033
1597449600;11771.97;11986.93;11667.7;11852.2;12120.859039795945;10853.929960204056;12100;9933.77;3983.17592982;0;0;64.86729182901959;0.78;1677.617142857127
1597536000;11858.6;11938.55;11685.97;11914.02;12156.25831383646;10905.31368616354;12100;10559.59;2494.09926065;0;0;65.68617000275947;0.78;1617.2861904761758
1597622400;11916.83;12473;11771.44;12298.38;12247.282701135984;10950.200298864016;12473;10559.59;9778.32856833;0;1;70.31838826601334;0.75;1876.0647619047468
1597708800;12301.27;12408.53;11823;11958.1;12266.959630691093;11015.216369308906;12473;10559.59;8818.18784117;0;0;62.299939364033214;714;1419.3871428571274
1597795200;11950;12022.18;11574.4;11757.55;12251.546969372013;11095.172030627988;12473;10559.59;9401.50118445;0;0;58.095258195485364;761;1095.0528571428404
1597881600;11762.18;11894.12;11675.29;11859.37;12262.977297651241;11134.004702348759;12473;10559.59;4191.75792092;0;0;59.586562753593675;751;1079.2042857142715
1597968000;11857.18;11887.67;11485.49;11531.74;12250.381278097071;11118.025721902928;12473;10559.59;6391.17972721;0;0;53.04498162384734;717;621.4461904761738
1598054400;11527.81;11694.02;11367;11667.7;12205.957941623015;11222.053058376987;12473;10933.26;3401.42192253;0;0;55.24095652648575;717;662.1019047618902
1598140800;11678.17;11715.09;11524.7;11644.65;12176.786182421241;11292.050817578762;12473;11000.79;1632.87091819;0;0;54.77326612879634;717;542.5833333333176
1598227200;11653.7;11832.55;11588.61;11761.8;12128.735426213832;11397.039573786169;12473;11094.35;2887.05808264;0;0;56.77624250836414;767;556.111428571412
1598313600;11750.4;11772.22;11112.75;11328.88;12153.501146974095;11329.637853025908;12473;11112.75;7073.69374623;0;0;48.26883128140564;623;16.9123809523644
1598400000;11328.5;11549.8;11250.14;11469.3;12154.837121591194;11298.223878408808;12473;11112.75;4273.08016903;0;0;50.84179013120983;648;55.36952380950788
1598486400;11462.91;11602.92;11122.72;11330;12172.336598282189;11253.639401717814;12473;11112.75;7796.15569663;0;0;48.27657477722668;628;-177.7100000000155
1598572800;11332.26;11555.61;11277.95;11536.58;12165.547726296438;11236.396273703562;12473;11112.75;6046.49746388;0;0;52.13362567534787;716;-30.7580952381104
1598659200;11538.74;11592;11423.64;11471.71;12165.623712102446;11215.188287897552;12473;11112.75;2095.93600275;0;0;50.85126508433754;716;-144.14380952382453
1598745600;11471.71;11715.69;11458.62;11708.97;12147.116434988202;11215.080565011802;12473;11112.75;2328.65701886;0;0;55.19245417326223;716;62.336190476175034
1598832000;11713.11;11780;11573.39;11655;12141.406563765779;11247.026436234222;12473;11112.75;4534.21810201;0;0;54.02351537014913;791;-27.21714285715825
1598918400;11658.48;12065.82;11515;11923.96;12165.93995058856;11258.354049411442;12473;11112.75;7960.82238043;0;0;58.71610615763238;621;233.40952380950694
1599004800;11919.53;11956.45;11155.32;11398.44;12164.354902208483;11220.45709779152;12473;11112.75;13056.07287751;0;0;48.335368970731324;742;-284.9776190476332
1599091200;11395.1;11477.35;9987.86;10160;12426.663692162067;10796.171307837936;12473;9987.86;18554.73121203;0;0;33.36500050036308;951;-1550.7028571428727
1599177600;10160;10646.75;9966.85;10456.32;12490.515669074428;10592.731330925575;12473;9966.85;17343.6276107;0;0;38.28986856935911;1.033;-1279.402380952397
1599264000;10460.2;10567.9;9850;10167.19;12558.799929498504;10349.764070501502;12473;9850;12165.47308504;0;0;35.53049597592212;1.033;-1575.0304761904918
1599350400;10165.47;10353.39;10000;10260.17;12501.761452770843;10202.981547229163;12408.53;9850;5121.25180431;0;0;37.100337650086146;1.033;-1468.4342857143001
1599436800;10258.43;10415.66;9880;10377.14;12461.993685918145;10084.65331408186;12065.82;9850;8725.09203962;0;0;39.10907756580152;1.033;-1330.5080952381122
1599523200;10377.5;10446.18;9825.07;10123.96;12457.962632246852;9925.325367753156;12065.82;9825.07;10560.87470567;1;0;36.399448815424954;895;-1580.6276190476347
1599609600;10126.01;10353.39;9981.38;10232.8;12403.30055009872;9817.330449901285;12065.82;9825.07;5872.2195124;0;0;38.37607875736955;838;-1457.2547619047782
1599696000;10221.76;10495.75;10220;10342.59;12369.960092100411;9731.755907899596;12065.82;9825.07;10223.19117775;0;0;40.38865502137623;821;-1348.7000000000135
1599782400;10341.38;10409.44;10200.5;10393.04;12304.02622707047;9670.223772929538;12065.82;9825.07;5245.74244486;0;0;41.336750770485324;1.005;-1286.8157142857272
1599868800;10400.46;10482.42;10275;10443.33;12228.009390951014;9626.108609048995;12065.82;9825.07;2509.23983418;0;0;42.32153730962277;1.005;-1261.8266666666805
1599955200;10446.4;10576.78;10214.9;10334.78;12121.76820167438;9589.647798325625;12065.82;9825.07;4325.10556518;0;0;40.732092027475026;1.005;-1362.428571428587
1600041600;10338.82;10765.03;10250.13;10675.15;12072.171889300906;9573.871110699103;12065.82;9825.07;7325.23245633;0;0;47.40254065202435;827;-944.2842857143005
1600128000;10671.4;10940.01;10611.17;10783.83;12002.193515342038;9575.302484657968;12065.82;9825.07;6456.66295267;0;0;49.362255301211164;697;-772.5828571428738
1600214400;10785;11100;10662.81;10951.54;11960.508501414015;9579.141498585994;12065.82;9825.07;8300.23983202;0;0;52.314858978637254;802;-524.6342857143009
1600300800;10950.15;11054;10739.23;10940.47;11881.253492842161;9598.78550715785;12065.82;9825.07;5525.71740992;0;0;52.098919096593185;956;-456.94952380953873
1600387200;10947.35;11040.18;10816.54;10931.2;11808.315557797303;9617.672442202705;12065.82;9825.07;4398.92439287;0;0;51.90570460863553;942;-374.7319047619185
1600473600;10935.49;11183.01;10890.53;11077.22;11693.274431921236;9669.538568078773;12065.82;9825.07;2253.35153789;0;0;54.75229404990654;942;-141.37190476191972
1600560000;11070.84;11079.25;10755.9;10923.5;11561.712507029031;9727.950492970976;12065.82;9825.07;3250.01749577;0;0;51.30934605913794;942;-222.48476190477595
1600646400;10921.53;10996.98;10286.56;10411.29;11277.338846374249;9861.05715362576;11956.45;9825.07;9948.02125053;0;0;41.86305326121352;968;-662.4671428571564
1600732800;10418.83;10573.05;10353.39;10534.31;11123.244568079663;9928.738431920345;11477.35;9825.07;4800.59855196;0;0;44.50562183326446;874;-485.2233333333479
1600819200;10525.72;10541.39;10138.3;10233.42;11118.71851030337;9940.606489696638;11183.01;9825.07;5711.36066207;0;0;39.74686375360345;897;-727.810000000014
1600905600;10236.86;10795.53;10193.2;10744.02;11139.256096606701;9948.838903393307;11183.01;9825.07;6703.91881646;0;0;49.59606357312387;1.01;-154.83523809525104
1600992000;10738.46;10762.65;10553.14;10689.81;11142.3559052254;9998.00109477461;11183.01;9825.07;6346.72379355;0;0;48.68612971924928;882;-157.30000000001564
1601078400;10694.23;10830;10655.29;10729.09;11151.314057315232;10035.934942684778;11183.01;9825.07;2550.31630347;0;0;49.41039991927511;882;-92.06523809525243
1601164800;10731.09;10807.14;10593.58;10780.66;11167.887773214727;10059.713226785283;11183.01;9825.07;2286.86162473;0;0;50.40021926317313;882;-15.840000000014697
1601251200;10779.99;10950;10628.52;10689.48;11148.99987871762;10135.15312128239;11183.01;9981.38;4988.24529269;0;0;48.59000985531235;781;-88.47095238096881
1601337600;10681.41;10865;10636.66;10836.42;11149.101467513887;10195.413532486124;11183.01;10138.3;4029.39173043;0;0;51.60654344742069;801;87.29666666665253
1601424000;10840;10847.5;10658.56;10778.22;11147.902319244244;10240.175680755769;11183.01;10138.3;4304.6226949;0;0;50.34646591391139;828;47.88190476188902
1601510400;10780.83;10940.22;10437.08;10622.71;11139.529314594367;10271.515685405646;11183.01;10138.3;8678.34728292;0;0;47.04131019055419;788;-70.22476190477755
1601596800;10611.17;10667.53;10380;10578.54;11133.774432087666;10290.791567912347;11183.01;10138.3;8331.70251107;0;0;46.1152875228795;901;-55.17047619048935
1601683200;10571.6;10605.79;10500;10553.66;11115.281193962488;10331.17280603752;11183.01;10138.3;1134.79775814;0;0;45.57111139135322;901;-13.876666666681558
1601769600;10543.17;10699.88;10524.81;10669.63;11115.147933179767;10330.754066820242;11183.01;10138.3;1057.77530355;0;0;48.61488181368653;901;157.57047619045989
1601856000;10666.16;10805.82;10620.71;10795;11116.083248305265;10330.935751694746;11183.01;10138.3;3618.01529204;0;0;51.75582419408558;0.79;255.12999999998465
1601942400;10797.36;10801.86;10525;10606.33;11087.390802581926;10325.107197418089;11183.01;10138.3;4800.69513633;0;0;47.090812854707444;847;55.34142857141342
1602028800;10602.31;10682.56;10547.71;10669.14;11058.519067601475;10326.845932398537;11183.01;10138.3;5560.24913562;0;0;48.7470516585399;764;91.39428571427197
1602115200;10669.1;10957;10535.06;10925.2;11057.445223644156;10327.319776355855;11183.01;10138.3;6969.04085121;0;0;54.93978972631343;801;322.66904761903425
1602201600;10927.02;11118.49;10826.4;11052;11050.995645626715;10331.247354373294;11118.49;10138.3;5355.33959365;0;0;57.66751021504471;858;434.5957142857005
1602288000;11060.46;11496.06;11059.62;11301.2;11147.867242212229;10272.14575778778;11496.06;10138.3;3270.37027031;0;0;62.4752202997368;858;649.8690476190332
1602374400;11300.97;11447.44;11272.11;11372.93;11260.603891376817;10255.573108623194;11496.06;10138.3;2177.65085818;0;0;63.75134703468366;858;695.6266666666525
1602460800;11372.48;11731.7;11175.99;11535.98;11402.727266079972;10213.61673392004;11731.7;10138.3;7088.24378528;0;0;66.53710761366537;655;845.3376190476047
1602547200;11531.56;11567.4;11314.53;11427.98;11459.500074002302;10276.299925997708;11731.7;10193.2;5097.96082433;0;0;63.079106832392156;761;728.5042857142726
