Date,ratio_mvrv,ratio_met,ratio_nvt,ratio_stf
2017-11-01,3.217695551988999,11732162739.285807,8.904097477037952,5527.22677759433
2017-11-02,3.2877992299450494,12779246846.125093,8.555962728093087,5523.78846192536
2017-11-03,3.320428764671957,14632893820.665678,10.60672794493719,5537.55519364615
2017-11-04,3.3862351508617685,15390448858.536942,14.783460462707511,5534.8121274851
2017-11-05,3.3494664318344025,15334289054.127497,15.608400008853897,5538.90809351819
2017-11-06,3.1314355722670406,14058517475.547247,11.904524152601676,5547.56976490186
2017-11-07,3.1788127582907344,12635916670.668879,8.87780719546487,5546.54417213496
2017-11-08,3.304321539520324,14463545325.939745,8.744357870460817,5557.05819635482
2017-11-09,3.123199891238492,1257762683.2210953,8.554355339370394,5557.325408513
2017-11-10,2.8623699952391006,13817456807.458656,8.017541391637472,5575.238872892
2017-11-11,2.7456618551476533,18344100575.702454,11.508963648249573,5604.46845816026
2017-11-12,2.502817273144523,16463313159.797716,9.064184175172104,5635.59953710892
2017-11-13,2.7351466380482834,11865088749.502062,4.0069291124147535,5638.39652050858
2017-11-14,2.7476207288837298,13456971263.632717,4.660749437664778,5655.38592043887
2017-11-15,2.997311089156676,12771298106.006453,5.631584709908325,5659.06067263095
2017-11-16,3.181876454949224,14487209530.629004,4.739297134265184,5667.88963635572
2017-11-17,3.0621527222038787,13094382579.882565,4.804309283049429,5667.67509153996
2017-11-18,3.0744970407605074,1528405701.0871594,6.580856419717256,5673.86598702154
2017-11-19,3.149323626716872,14751644776.949339,6.0464610178819935,5670.10556527274
2017-11-20,3.1962730175391743,13921717466.632452,5.604569614053288,5656.62982100687
2017-11-21,3.091808164951208,13793915478.197989,5.588885288957088,5647.6109744129
2017-11-22,3.125097998662384,15806682380.851244,6.627900764930486,5645.0629726023
2017-11-23,3.025319700887777,14025295377.648502,6.212247979847442,5644.01867804075
2017-11-24,3.0543734720202163,15124099476.690956,7.435866711776148,5650.7124287259
2017-11-25,3.218993689547312,15724670115.641754,7.620150753813183,5651.70278592697
2017-11-26,3.378771978358374,16680202333.549168,10.069426118430291,5654.01614864651
2017-11-27,3.460589273913527,15412365273.23775,8.550196638974239,5647.69648364282
2017-11-28,3.441088899210694,16169290736.128544,6.958962860647008,5652.7877885803
2017-11-29,3.3326358831914447,14565410664.505033,5.917041189936957,5647.19989996922
2017-11-30,3.3271885684496856,153330712.8260299,7.221784348023514,5641.18925190528
2017-12-01,3.5835508085100125,16265467141.763315,8.710153085964178,5631.34588626622
2017-12-02,3.552117417217182,1937042258.498968,9.946913415383204,5627.64868407204
2017-12-03,3.630600481558553,18561845551.19464,10.178834480266842,5628.93643264067
2017-12-04,3.6840976097165457,16973886025.345652,7.572753400136911,5620.45297490242
2017-12-05,3.6542260585565183,17079758743.350592,7.013553845872567,5614.31324074685
2017-12-06,4.237963716875226,18915427928.32779,5.949277232341191,5604.27843676683
2017-12-07,4.8502446242956125,26827086879.27729,5.8090590165248255,5613.99461366565
2017-12-08,4.414505897178754,2415091421.032713,8.627577120508192,5616.67246607311
2017-12-09,4.026221667889108,21222735512.698803,7.031953231088546,5606.08842213885
2017-12-10,3.964214396883778,23377293005.156853,9.896500021085966,5597.74283237674
2017-12-11,4.304192447929693,243464131.5530141,7.377043386204571,5605.6979757906
2017-12-12,4.257737906076968,26275100133.762325,6.218194083890746,5608.03248087156
2017-12-13,3.9883698741696727,21930774374.672787,6.058370570998279,5608.11380410864
2017-12-14,3.9474048079872937,2165604499.4378295,7.31058992751825,5595.36554210873
2017-12-15,4.113188360265271,2504319635.95619,7.73593904134229,5583.76319938994
2017-12-16,4.48567244631949,28865582623.196667,8.743491402477959,5573.56441027081
2017-12-17,4.287744731700188,2731326925.9515324,8.705482862820196,5562.59805786894
2017-12-18,4.185142427092764,2658000489.9584994,6.949434106229666,5551.61848434239
2017-12-19,3.8592455168887545,2835199822.9653068,11.470556892544444,5557.35861203467
2017-12-20,3.5177912509586755,2687545914.2606416,10.286860011897817,5560.04140103844
2017-12-21,3.323302398364947,2616477191.0345,13.2652938933884,5571.0210904175
2017-12-22,2.9996493538147133,21303368883.43035,12.495366506331887,5574.66215841188
2017-12-23,3.1199948675303526,25296720139.03076,13.076720039297212,5581.08362699884
2017-12-24,2.9785099906664776,23201091465.37599,15.107834453080178,5578.31715800971
2017-12-25,2.9507777541320803,26811505254.593403,12.011266141408315,5590.3889484369
2017-12-26,3.271726602766313,28961008140.83842,9.553039800726802,5592.50437929008
2017-12-27,3.153729507194351,24981730996.297497,9.846657934568242,5594.82902180942
2017-12-28,2.956979086749328,24154186367.14821,11.902278020838647,5602.0972189134
2017-12-29,2.9455212915242863,2220798052.7980814,11.238949202398455,5599.51016773286
2017-12-30,2.5743542979218077,21180143654.48385,11.81188288645194,5605.06956648324
2017-12-31,2.8024184834851305,23141988047.283234,15.808267301182587,5602.45115209143
2018-01-01,2.7088303008312007,2331799385.494615,16.571234808413585,5604.7784896032
2018-01-02,2.9491074113544387,21636543953.25581,10.84987609121753,5603.28980439681
2018-01-03,2.998193413857037,22325615219.657333,12.087635442856806,5607.98934028456
2018-01-04,2.98997927308996,20285615734.847385,11.49649896845319,5605.44470562049
2018-01-05,3.292627100014652,2659382743.1996284,10.029595226169958,5606.56792583371
2018-01-06,3.28777590859227,24501585044.06776,8.943013901852055,5606.71734827449
2018-01-07,3.0634530637641277,24060959876.076,7.712713110544469,5601.05854439976
2018-01-08,2.840026386869582,21742390519.409607,9.620793532421516,5603.86860531171
2018-01-09,2.7179304667625197,21044182328.059505,10.716049625383622,5596.90189016588
2018-01-10,2.794088540212341,22162316363.728065,11.406014737171102,5597.3581565587
2018-01-11,2.497109717518886,18267231831.256577,13.431814637746095,5586.81521669583
2018-01-12,2.5793487723115427,20111466290.33641,13.70575508048319,5587.44984759433
2018-01-13,2.6495238999077406,2533120599.1713386,18.388578090301948,5589.99832015905
2018-01-14,2.540994732578244,2371417310.1888127,19.68545414958306,5598.00349994468
2018-01-15,2.5221481337575407,23937861295.525562,17.563320261589418,5605.94710786439
2018-01-16,2.1383677439632964,19291524414.60769,8.245033371136016,5611.68083355089
2018-01-17,2.084828821899652,1716628773.9980118,10.894183447002025,5611.14154139
2018-01-18,2.1141130032696167,18014573435.952625,12.444157250563949,5605.98432409187
2018-01-19,2.155540632995332,1883168364.621261,16.340895694658162,5611.46879289716
2018-01-20,2.3868569540971825,22046832991.4495,18.41529160477686,5617.8264606352
2018-01-21,2.1444599030305502,1955647580.2901418,23.727374884753605,5618.59480927644
2018-01-22,2.021592477343886,19190007268.11259,16.31807578595235,5623.44666278028
2018-01-23,2.0298202888105963,20183364719.04594,15.445024869626842,5612.9508528919
2018-01-24,2.1343110340867857,20223982443.927734,15.343792028195566,5606.49660977113
2018-01-25,2.0929357088472,2227110482.4306564,19.70200272436659,5605.82534736436
2018-01-26,2.080059445767783,23101478815.792183,16.13133499405006,5608.13156592821
2018-01-27,2.1238142960392987,21910230444.55842,27.142175239401016,5614.83863777315
2018-01-28,2.163402792474107,2541622874.725657,17.498768680071496,5615.17418913822
2018-01-29,2.080357286724493,24120554119.279613,20.45647875785256,5623.77678560903
2018-01-30,1.86229088025606,19946700551.76531,20.65700133251286,5618.52151910156
2018-01-31,1.893438686855128,25116310606.700726,22.132996834823427,5629.70078922526
2018-02-01,1.698139848977242,18019213854.03123,16.516108206523757,5642.90321999387
2018-02-02,1.6721464088524602,1734767702.2409053,14.778420822112102,5641.69552814173
2018-02-03,1.7525678775817786,21703511061.27096,24.18014779427967,5641.0151282632
2018-02-04,1.55471157837739,19106657132.304024,27.45462676380092,5632.19152848593
2018-02-05,1.3187062898606747,12855674383.369186,11.388881833783048,5626.18662561335
2018-02-06,1.4851693339617615,1301066761.526739,11.638580603199392,5613.58289248966
2018-02-07,1.4613256901936462,15674120934.200369,17.70114301922637,5619.04137419701
2018-02-08,1.588544595330119,18568583772.090504,17.420275081096246,5626.03983347984
2018-02-09,1.679626904416032,18865221184.250385,18.58345309005893,5639.52013144553
2018-02-10,1.652159075708228,1940025655.9600205,13.055030727520894,5643.00831362227
2018-02-11,1.5634218393843768,16630919219.18095,15.257563420720714,5641.21012239436
2018-02-12,1.7190585897620003,16374490045.664751,12.351545998319898,5634.91292691128
2018-02-13,1.65058371599325,16845461773.275549,16.86704322307954,5637.02295577235
2018-02-14,1.834638450098406,17059240024.937845,15.132025509667642,5636.32084898817
2018-02-15,1.9395956625019548,21527843901.2483,17.69164039130778,5640.97568126134
2018-02-16,1.9695631750915152,,24.854787718479432,5641.29428299766
2018-02-17,2.1314846349045142,,15.218848201164391,5644.19472368145
2018-02-18,2.030408623050139,244793.76312718788,12.865726267538506,5642.89929904919
2018-02-19,2.1464893715005524,222980.9999647009,11.658045156653236,5635.87114893801
2018-02-20,2.1690294314154004,,16.83951074919812,5640.33460950952
2018-02-21,2.030414467807873,255810.33557941357,15.71356208803889,5632.40672523682
2018-02-22,1.87507172260836,,14.976902560006556,5630.92335559475
2018-02-23,1.9292775318009492,,22.832433906377485,5633.80107293993
2018-02-24,1.8374227810133943,,27.97836000758567,5642.02904119725
2018-02-25,1.8102445592722065,308723562.8337555,37.72858185158791,5643.2307620892
2018-02-26,1.9406332926271568,,25.5686847918788,5657.83974173338
2018-02-27,2.004221690153043,253940.5434311803,24.66809951940789,5654.81877990296
2018-02-28,1.9380497733019488,,19.552565051113007,5656.45919787805
2018-03-01,2.038751937510576,225629.74710752672,17.9810125148522,5651.82514817433
2018-03-02,2.060677041333029,250087.33789398358,23.42699552221734,5654.49330725957
2018-03-03,2.133007823828482,,28.18060810223832,5647.38635555938
2018-03-04,2.133338317317326,242553.3809814689,36.87826645734119,5644.19697118037
2018-03-05,2.1366391568447427,,24.17761532846884,5645.74418305733
2018-03-06,1.9883121002951245,,26.77687327554474,5643.35009384396
2018-03-07,1.8410622714933544,183620.73443315463,25.565244263496588,5644.34185307263
2018-03-08,1.7387749743971568,,23.26988882015193,5640.01825432014
2018-03-09,1.7393778388970114,,21.18812518146157,5642.86618272173
2018-03-10,1.6530461351557897,184891.7750668651,37.92919631261092,5650.34670015215
2018-03-11,1.7853680661145306,183153839.50388217,36.29443662662725,5651.27905901386
2018-03-12,1.7162076061158185,184324.74615692394,25.314098319209137,5651.65586707689
2018-03-13,1.7156960971769997,203581.37438882026,27.171452221289087,5649.62682383964
2018-03-14,1.5465718629391698,243391.32845754165,25.166215571737368,5655.82354561801
2018-03-15,1.5554935197030664,227602.6637942489,20.630763891613107,5657.29705385066
2018-03-16,1.5645140482548303,,28.331537974415053,5658.61204843168
2018-03-17,1.4872599308576762,290828.69140628394,41.25758350212653,5662.52613669424
2018-03-18,1.5471963004026084,260239.72959431668,34.24254777006715,5666.81102946911
2018-03-19,1.623737938793699,250848968.81701183,26.296731158473428,5672.51365939246
2018-03-20,1.677382246443272,,28.93837781291986,5677.46410019446
2018-03-21,1.679643707334328,263666.64440995414,25.138136334122883,5676.34870660292
2018-03-22,1.6419537370893844,248177929.9483372,29.357716673296213,5683.9175363397
2018-03-23,1.6617421116563642,,28.644265471755325,5691.00772975981
2018-03-24,1.6347406540747798,,35.339198134383984,5700.15641606041
2018-03-25,1.6011361786770577,,27.007590460086387,5701.50297454698
2018-03-26,1.551172277905769,,23.209653209935407,5709.21443549932
2018-03-27,1.4828896977812387,220481.0768043393,23.273266021935257,5704.67735747084
2018-03-28,1.511630856226613,248695.46023294693,25.21129427875189,5713.53257578565
2018-03-29,1.360792593635649,214720.72945742193,27.29460971160505,5711.03911333458
2018-03-30,1.3143491916647136,204925.8015967231,21.502575264085397,5714.15921210069
2018-03-31,1.3309731964075182,246557.28839102766,34.66740763138247,5718.47777247666
2018-04-01,1.307431115498696,,32.25080857933303,5710.66984868334
2018-04-02,1.3527826212403218,242518.88224306246,19.74269440633473,5713.69837929433
2018-04-03,1.426876560672402,,17.312357647303234,5720.59259820775
2018-04-04,1.3131590373640136,204663.0473634343,25.2504834010756,5715.28862042994
2018-04-05,1.3073876245275946,215464.12544763426,26.311579137396294,5719.68533716604
2018-04-06,1.2750859106674786,,23.949160693778868,5724.84040685251
2018-04-07,1.3285856400626694,234439.27091808137,33.64886375752124,5721.39612237089
2018-04-08,1.352084138242789,,39.08118061515692,5715.62156607305
2018-04-09,1.3041252214073948,,22.91756673139829,5721.9308835858
2018-04-10,1.3200773904666343,,24.75195373026665,5718.59138867089
2018-04-11,1.340266845381305,,24.699489033501447,5723.06298572921
2018-04-12,1.530633892825452,21792483335.420902,19.93658944404753,5721.28037716414
2018-04-13,1.5149031808261977,20621185396.60936,20.500806938424464,5710.79732826144
2018-04-14,1.541177812136841,27493861215.270878,38.580522249547336,5713.53608470282
2018-04-15,1.610167869986051,24169698497.475674,33.25861663584263,5711.55353110701
2018-04-16,1.5519702608795998,,16.767714848252517,5715.37477970034
2018-04-17,1.5240366082777983,220656261.84252685,19.731804901239848,5709.63014471721
2018-04-18,1.573021668176582,235241964.06306466,19.745560277300704,5707.26534928929
2018-04-19,1.5911600232513885,218284979.4141123,17.532848910829042,5698.03778498203
2018-04-20,1.6952552109290997,229901.73617136618,16.657659536905623,5700.42833994469
2018-04-21,1.7020402243150965,243454.61142508758,28.17575634266209,5705.52826907506
2018-04-22,1.6851730348509797,293567456.5211098,30.57909006736333,5702.82764068436
2018-04-23,1.707628790098219,,23.08928134141413,5705.11927331712
2018-04-24,1.8568670877985043,213649353.29077706,17.764806812129294,5695.61805586122
2018-04-25,1.6820788726682896,217912.7523012929,17.297073744727022,5705.945125418
2018-04-26,1.765555465939852,,23.196507449873994,5712.13882391712
2018-04-27,1.7137714060826013,,23.411618253133646,5715.9705216219
2018-04-28,1.775857775567825,,20.227206532136293,5720.61701448264
2018-04-29,1.7886942076227637,295476337.07650304,22.367105612292576,5728.10730571855
2018-04-30,1.755251450895767,,22.10648239650131,5729.0714401333
2018-05-01,1.7282950957665346,244825.59671249593,29.049254644337346,5728.71500520327
2018-05-02,1.748991126743251,229861.02859459072,26.33431577996213,5736.97022806505
2018-05-03,1.845806768746312,250276377.4437771,22.658460531025423,5732.74783410109
2018-05-04,1.8356461116400784,,21.04836952976419,5745.08637553051
2018-05-05,1.8580058674938416,,28.713754144556887,5736.56103579285
2018-05-06,1.820433647603913,,30.42164111707334,5749.23459884283
2018-05-07,1.7680989260011488,241574.57005428756,24.36048555737049,5757.32884918028
2018-05-08,1.745434466059477,236801.83523077617,24.464751653177668,5773.53136801702
2018-05-09,1.7579176737137303,259367.4008917674,24.478895798852463,5774.22999953203
2018-05-10,1.7030969629711203,249328.12622513488,23.09278192743757,5774.49320663759
2018-05-11,1.5958116573982557,,18.249291568925127,5779.17341516078
2018-05-12,1.6032118088836549,,28.901281000661854,5777.8788600104
2018-05-13,1.6454480900320887,307233.42341651226,37.69260987396597,5783.56956483995
2018-05-14,1.6363335017982303,,19.247292401768032,5796.63141315327
2018-05-15,1.597652906168575,226601.03809312556,25.990797294699,5807.16599194627
2018-05-16,1.5702609263825706,,22.86151440105107,5793.60760440615
2018-05-17,1.5127055135767382,,22.606039879818645,5803.57342346503
2018-05-18,1.545313119654837,199949050.93603095,22.33838155156281,5803.74341691408
2018-05-19,1.5430155677791386,273042.58718390815,39.59674887203197,5809.55151288954
2018-05-20,1.5939648235234465,,38.0723799105429,5819.03546875112
2018-05-21,1.5734227346349077,,30.47251852243148,5817.95118667796
2018-05-22,1.5068953510820575,,30.82353467223204,5818.51312387701
2018-05-23,1.4178344018300313,,24.95923775509101,5823.06646265894
2018-05-24,1.4233088477591933,,24.523810814627588,5829.07429455936
2018-05-25,1.3983281784116723,205637.63497301703,29.46400633464375,5827.23238320303
2018-05-26,1.381023142797636,,40.00444106459151,5826.56989001647
2018-05-27,1.3828004624429335,283926.6088506176,30.354162075622053,5830.46219745634
2018-05-28,1.3416788695110016,206590.75508690465,16.687830509292894,5835.97731893615
2018-05-29,1.4053546679469116,,17.80000557022045,5842.28514732836
2018-05-30,1.394091609848656,213182573.50933197,17.345458414149135,5846.68981954287
2018-05-31,1.4109558825925266,,16.999509272129355,5847.19245247957
2018-06-01,1.4207238920662049,,20.62805745910024,5851.12815106405
2018-06-02,1.4409492353568003,,30.989497501146968,5851.35530191133
2018-06-03,1.454544319928227,248016.46863962998,29.10084232631034,5864.00062863685
2018-06-04,1.4136431542622667,,16.637048334063216,5859.09763123514
2018-06-05,1.4385558977752018,,22.00236382767559,5857.92634104911
2018-06-06,1.4445754733287026,200865017.15401265,25.765651662989143,5861.57654871948
2018-06-07,1.448636754666351,206791.26350750364,22.385637580419697,5871.47901561536
2018-06-08,1.441118715300852,,18.27459846472725,5880.72854301915
2018-06-09,1.4289305391891278,262480.0966683929,30.467095380045603,5885.73929337272
2018-06-10,1.2841160028056262,218823570.68326107,17.865203938577075,5892.62233571216
2018-06-11,1.3091976240076346,200653133.55278382,16.98917627699076,5896.89222139188
2018-06-12,1.247337828000508,171579.4208874985,18.26933813982465,5899.83044576356
2018-06-13,1.2085727736971097,164698618.89956716,18.635295626796157,5901.32701965675
2018-06-14,1.2743564109659824,195838.4574731131,18.604989471177326,5899.09590891888
2018-06-15,1.2335120632881462,175532452.65809175,24.130550293100335,5901.45167695355
2018-06-16,1.2488881178528004,252738794.58008167,50.0579344753132,5897.65802265229
2018-06-17,1.2428813530334069,255082.6785261299,46.97398901481195,5895.84383599919
2018-06-18,1.2877156699464265,200311.91445092135,33.501213234510494,5891.67378000454
2018-06-19,1.2931657065673716,,32.748916684414986,5892.64781604448
2018-06-20,1.2973040738515575,198174.54267744374,32.811414900459056,5889.04729380664
2018-06-21,1.2894514990249626,204922.44213896745,31.381936508560607,5881.11475268717
2018-06-22,1.1665394126974276,168214.5085433275,24.38188643218023,5879.21833194372
2018-06-23,1.1835073394496736,218375.99402134435,42.24081001755874,5881.67117302456
2018-06-24,1.1852875494838406,,35.27603743857093,5875.5228370519
2018-06-25,1.203701603956464,174512191.0570678,28.0294352879866,5865.67216704727
2018-06-26,1.173001701492259,170238565.47516114,33.42893491067618,5866.50531811557
2018-06-27,1.1945028919660747,178794.15491996903,26.62071075365828,5871.85479543445
2018-06-28,1.1473277333285223,182088.53119319442,32.136986688061874,5874.25721701751
2018-06-29,1.2103349039664115,180586.23499084497,32.90566517685845,5865.72011922084
2018-06-30,1.2445639652002969,,40.218999083156994,5872.4227226668
2018-07-01,1.2457663557135252,226231.2486347216,34.16257030573938,5880.62786417987
2018-07-02,1.2899864820493958,,27.76268337407005,5899.30203408664
2018-07-03,1.2744722185750037,,25.31206353978996,5920.13835769026
2018-07-04,1.2891267520042429,,32.153756293106454,5928.92982409788
2018-07-05,1.2960104776626953,,29.53779527978876,5935.29925851413
2018-07-06,1.3032900389686113,176587.8179924684,29.07636938022164,5931.38921529298
2018-07-07,1.3395563911483146,,48.232692180069726,5930.96309843829
2018-07-08,1.3215374541535478,,37.53896372419116,5935.88402004146
2018-07-09,1.3185495991066996,184461.67319055123,32.89805894754466,5938.69466903985
2018-07-10,1.237852565328278,162906692.24885273,20.89364244034985,5958.06571011987
2018-07-11,1.2518158200036693,177883.67149622043,28.964327274709422,5973.72095313476
2018-07-12,1.221025444837667,113115301.0926379,27.548897863204036,5988.80263289371
2018-07-13,1.223868976464708,,28.01903050136733,5996.05508510068
2018-07-14,1.2319065824303936,,35.603739688163195,6000.28530533748
2018-07-15,1.248547357258157,213905.8607602384,32.72645839965007,6000.20453039948
2018-07-16,1.323804562898492,,24.7198320776832,6017.55908233197
2018-07-17,1.4358085097946125,,24.78202954265917,6016.08022889079
2018-07-18,1.4448916853727312,,23.875300939652234,6015.55748666868
2018-07-19,1.4627800256023344,,26.892228393375955,6010.30641168178
2018-07-20,1.4403157396015474,193643.8196373723,28.15355639185076,6015.59412401409
2018-07-21,1.4523827077512566,251900182.82387283,40.14121281476353,6023.8677520021
2018-07-22,1.4517817837338902,277908420.2229063,46.05286427486442,6018.78006171009
2018-07-23,1.508184193619904,186171457.60087255,26.621404174590207,6023.54066107769
2018-07-24,1.6448792986959846,,22.877833063580475,6032.89213247581
2018-07-25,1.5954615463248258,180948022.44137162,26.22842600412612,6025.1905147333
2018-07-26,1.5499564033159297,,30.265211641382088,6021.2798044375
2018-07-27,1.591438424997058,195548661.96109906,30.03460101631265,6019.20563749471
2018-07-28,1.59466903145304,,40.86787818200492,6023.27456323706
2018-07-29,1.5997417175060729,291562.71167490684,39.47640756914054,6021.24663956362
2018-07-30,1.5918829590565546,2210312490.072,29.006913350067137,6028.02985592633
2018-07-31,1.5121990328641042,19363187346.00664,27.585849780543818,6029.60835392686
2018-08-01,1.4835172710597555,18567425499.361485,29.233511294968583,6031.59499535954
2018-08-02,1.4726687407787054,20513493640.36436,28.67705638843293,6033.62899307556
2018-08-03,1.4479592571723432,18554950246.598022,28.55848407562955,6026.12295004466
2018-08-04,1.370495258599241,22271095511.468185,35.580889589455225,6029.95719271049
2018-08-05,1.377327020854637,24500282624.03673,35.108101922206714,6038.59982696751
2018-08-06,1.3567356650309597,1826546872.9026918,28.53098085874147,6043.90660362587
2018-08-07,1.318868128937487,16439168705.350649,26.310587846529444,6046.99769453397
2018-08-08,1.233354268344109,1669615525.1970928,21.53417546464809,6051.99541085959
2018-08-09,1.2866477836188115,17937001740.527264,23.569501001329343,6050.34866248431
2018-08-10,1.212276549840359,16160290802.967878,25.36794288287176,6037.91801866377
2018-08-11,1.2339863882220714,2057620805.4845457,34.27547918854699,6031.19540386568
2018-08-12,1.2432958767247109,22813178188.32732,47.03022637383093,6026.41039287813
2018-08-13,1.2363784616049722,17717709456.55614,25.38307636158524,6028.03290084642
2018-08-14,1.219510743455584,16240302573.155745,20.44499700910121,6027.99593694949
2018-08-15,1.2387958058682127,15922511972.363298,23.286144925918062,6027.26904528961
2018-08-16,1.2453299878837425,17542526726.300056,27.918302434565977,6019.66109912942
2018-08-17,1.2953869657269292,17354595364.22886,28.94434060481775,6031.75063057266
2018-08-18,1.264794999602282,22032090768.178276,45.62065544281032,6030.28690770218
2018-08-19,1.2807098485521056,21792671551.446564,54.60294074323078,6034.71407498808
2018-08-20,1.2413531948775558,1741301820.9345012,31.601089893887384,6029.8514485357
2018-08-21,1.2791681451129722,18978158505.169296,25.47458989684907,6020.29075801884
2018-08-22,1.2553720311819685,17217816798.067284,26.51614266862295,5997.33494052672
2018-08-23,1.2864040276184754,19780200509.374447,30.836670538930544,6003.22580159855
2018-08-24,1.3225200076428816,18309705627.083668,31.213071112152605,5989.41193581102
2018-08-25,1.331660515020044,21263834964.393562,37.59653825908765,5979.38618740154
2018-08-26,1.3204114416370494,23035368849.05424,48.75943491454856,5957.91074820416
2018-08-27,1.3523261286984218,17841950913.127712,26.639443576775477,5950.14259538333
2018-08-28,1.393094909554878,18429565490.152355,25.19174132678334,5944.01599889929
2018-08-29,1.3820812758132843,18145719104.017223,26.793567107063573,5949.68696446279
2018-08-30,1.3689335091907842,19379482259.70192,28.56738185161192,5957.01059373271
2018-08-31,1.3798177391229949,1864015154.9581747,13.0296899292327,5962.23287298536
2018-09-01,1.41009709312369,21970163945.740307,28.368780152800294,5972.72217624811
2018-09-02,1.4244110166734116,25282382903.497547,29.451107783434377,5982.05712739418
2018-09-03,1.4233077294405836,20434443271.088856,25.14344852284789,5987.84526904548
2018-09-04,1.4420230135060892,20171920411.864273,25.36146486890636,6007.28975437516
2018-09-05,1.336358043460956,17718887389.677856,23.78216063916009,6032.65630638576
2018-09-06,1.2835216795741906,16927500371.70424,20.53820335874966,6039.31437559973
2018-09-07,1.2696020297919808,16163649311.854301,26.56782065058676,6050.3405552058
2018-09-08,1.2230058073832162,19665231571.746574,36.572569792232336,6061.72069765799
2018-09-09,1.2392890826321157,21466713462.67151,40.04755769805527,6066.44561638255
2018-09-10,1.2451097373398377,17793136722.087772,29.37907803587716,6069.64811820169
2018-09-11,1.2453836219634156,1676870972.7151754,27.067242454255812,6083.83369278321
2018-09-12,1.2533338830024283,18322658811.43773,28.438532445628898,6093.74927367237
2018-09-13,1.2862362514142918,18520540656.21118,22.687635610628902,6111.39971103917
2018-09-14,1.2846502370207662,18117001722.5264,30.164531457452306,6128.85933552724
2018-09-15,1.2909724828028366,20242040998.288635,40.09721866793456,6145.77110205381
2018-09-16,1.2852485813069232,23938989081.270557,43.32353758758511,6159.03278630103
2018-09-17,1.2396921580790696,1719308605.8405423,29.336417179017516,6176.33635801457
2018-09-18,1.257543602820428,1723971517.1142354,28.970601727261812,6173.04727475909
2018-09-19,1.2629921732695166,1749467914.3883624,28.85648893755441,6175.5327602153
2018-09-20,1.288858436886286,17932386758.52126,27.487856698102934,6164.30655048063
2018-09-21,1.3323469256439997,1626913991.3077915,21.63727694593656,6178.43092112491
2018-09-22,1.3299611218651208,20657724312.155846,37.10798926684663,6174.97876838127
2018-09-23,1.3269408312796505,22838795628.256676,49.8612392550773,6183.29356262607
2018-09-24,1.3050193091639366,18548480025.594227,37.34488127280961,6184.54213053235
2018-09-25,1.2767732434372556,1718725904.108423,26.3235169084444,6170.95157105944
2018-09-26,1.2876194949863036,17888370001.113346,29.163823576301656,6172.79395853008
2018-09-27,1.3238376373415413,1822181918.1580133,28.016116964206816,6176.54931142246
2018-09-28,1.315761266078426,1706378112.6412387,23.95566446042248,6187.51967707988
2018-09-29,1.3082720129349434,2067877720.1735444,37.15469903666613,6196.25240216438
2018-09-30,1.3135002420694903,21548562375.609943,39.887539974607485,6189.57821100871
2018-10-01,1.3063087439101158,16947340450.289383,29.60626234466821,6181.72495229536
2018-10-02,1.300564435390372,16717093099.788662,26.105294798888167,6188.72272936558
2018-10-03,1.2905873437078268,16212895050.979109,29.94292405290371,6205.1437421122
2018-10-04,1.3054219157347051,17715739747.045776,29.222592262116727,6201.59398113848
2018-10-05,1.3147850758840094,16656629109.195848,32.40561434391549,6201.81307207607
2018-10-06,1.308211697256221,19380225832.16397,41.70075531749758,6216.46146748198
2018-10-07,1.3110757222853766,19105619958.713875,51.63274014665672,6224.70252742858
2018-10-08,1.3207194367212356,17825199964.563538,33.02182515374193,6244.44512553403
2018-10-09,1.318569117808979,18503007166.835915,32.36465609854746,6258.16895789957
2018-10-10,1.30761923786011,1774466355.023242,24.59251241028241,6266.50695386319
2018-10-11,1.2461928579859116,15756796436.438648,21.73833589782692,6261.54836675197
2018-10-12,1.2514704686776472,15669510859.262978,24.62086216212853,6271.57911414472
2018-10-13,1.2549867684286464,18980736749.849453,40.4839968795653,6271.97175437165
2018-10-14,1.2559983908574364,20797749154.549843,39.91007869074287,6283.99476347855
2018-10-15,1.317953750562067,16366918480.048515,18.454251084575574,6299.09468033169
2018-10-16,1.3177953285273007,16850029944.575003,26.150561389516707,6316.07858057272
2018-10-17,1.307511266626566,16845442129.630136,25.6819245269918,6328.21356537973
2018-10-18,1.293658116212555,17141476311.053652,24.227389326003465,6335.41572589145
2018-10-19,1.2916000049852314,16355107639.449116,25.215415969112176,6351.48412052446
2018-10-20,1.3026610126046785,18937949725.9484,35.8901310631857,6367.61830270585
2018-10-21,1.3012747527211468,20270719939.32547,48.9093093233996,6375.64093567417
2018-10-22,1.3036055592553903,,29.51685086916122,6388.57629636074
2018-10-23,1.300823323589154,1642782755.7283692,24.825101202186115,6397.66430276214
2018-10-24,1.3050002461853747,17661129606.560143,22.524489874761606,6420.41915915358
2018-10-25,1.3026438115682593,17049754191.051298,23.280032535873115,6441.33577217313
2018-10-26,1.3032100318792952,16235534267.998047,28.49891962344068,6458.13698524117
2018-10-27,1.3038026601399824,19378092697.567772,44.26090366866103,6447.90449367591
2018-10-28,1.3051838316331674,20075831792.537487,52.49286147476456,6428.82279751114
2018-10-29,1.2747081357046628,15511689714.623798,29.13001317085976,6434.34306492721
2018-10-30,1.2755580998174931,15755862388.664595,30.797448286639515,6434.16800000404
