timestamp,bitcoin-aggregate-security-spend-thermocap-usd,bitcoin-balanced-price-usd,bitcoin-block-height,bitcoin-circulating-supply-btc,bitcoin-cumulative-value-days-destroyed-cvdd,bitcoin-delta-cap-usd,bitcoin-investor-capitalization,bitcoin-market-cap-usd,bitcoin-market-value-to-realized-value-ratio-mvrv,bitcoin-median-value-of-created-utxos-btc,bitcoin-median-value-of-spent-utxos-btc,bitcoin-mining-difficulty,bitcoin-mvrv-z-score,bitcoin-number-of-addresses-with-balance-0-1,bitcoin-number-of-addresses-with-balance-0-01,bitcoin-number-of-addresses-with-balance-1,bitcoin-number-of-addresses-with-balance-1k,bitcoin-number-of-addresses-with-balance-10,bitcoin-number-of-addresses-with-balance-10k,bitcoin-number-of-addresses-with-balance-100,bitcoin-number-of-addresses,bitcoin-number-of-utxos-in-profit,bitcoin-percent-of-supply-last-active-3-years-ago,bitcoin-price-drawdown-from-ath,bitcoin-realized-cap-usd,bitcoin-realized-price-usd,bitcoin-relative-unrealized-profit,bitcoin-stock-to-flow-ratio-usd,bitcoin-total-supply-last-active-3y-5y-btc,bitcoin-total-supply-last-active-5y-7y-btc
2019-05-25,11316968921.174065,3564.4971287432827,577770.0,17722137.5,3085.30204236269,53518623601.63426,70365351566.94574,142708289495.21915,1.747113557039252,0.00619,0.00951629,2.87961780948158e+22,1.25934617910373,2676573.0,7111888.0,736404.0,1998.0,150933.0,110.0,16452.0,516006487.0,69865213.0,0.273634569059397,-0.5935508207931768,81682320488.1198,4609.05579183774,0.492996194662675,7977.18502119656,1214086.93796965,1121124.40152329
2019-05-26,11333695190.28271,3571.1825831843857,577935.0,17724200.0,3086.7678628859,53614458297.58977,70483266327.90938,153740994088.44296,1.879084620543608,0.004664,0.00921092,2.87961780948158e+22,1.48202303638641,2676217.0,7110705.0,733505.0,1998.0,150893.0,109.0,16466.0,516323655.0,72401191.0,0.273614426992709,-0.5621793969265954,81816961518.1921,4616.115904706114,0.519645760144078,7978.9842928267,1160441.33683526,1171556.62847039
2019-05-27,11351970762.562912,3584.6192951193634,578102.0,17726287.5,3089.43249226082,53836591282.782906,70726616394.33519,156040222641.75092,1.901107561019182,0.00823611,0.01357095,2.87961780948158e+22,1.52682695362976,2671127.0,7117806.0,733901.0,1994.0,150960.0,109.0,16483.0,516743091.0,72539989.0,0.273673402450667,-0.5556840288408271,82078587156.8981,4630.331486889068,0.521553996949159,7980.82372708144,1161923.68409373,1171458.33674393
2019-05-28,11369852590.004677,3596.50993855698,578266.0,17728337.5,3092.0705864478,54031549142.04269,70942712941.52454,154590424646.43958,1.8780902241131687,0.00903679,0.01117642,2.87961780948158e+22,1.48786599649959,2680187.0,7135882.0,734922.0,2000.0,151050.0,110.0,16475.0,517184305.0,72037911.0,0.273680369792482,-0.5598631497795128,82312565531.5292,4642.994050148764,0.517331928141151,7980.09122331514,1162378.79799671,1171389.39899147
2019-05-29,11388677745.396852,3658.058587858923,578440.0,17730512.5,3105.62607394617,55173327083.04608,72104332216.04515,153521773967.04425,1.83873804571116,0.0082965,0.01218068,2.87961780948158e+22,1.43803544869355,2685433.0,7150169.0,735341.0,1995.0,150984.0,110.0,16450.0,517628488.0,71750830.0,0.273645706857217,-0.5629593403869699,83493009961.442,4709.001500178972,0.507684722082122,7966.01566577861,1162936.78086214,1169655.3677828
2019-05-30,11405975940.534657,3664.503253416282,578600.0,17732512.5,3106.77522134192,55265060644.21434,72215525135.01175,147414154391.49432,1.7628738123023593,0.00885719,0.0127766,3.20390847333309e+22,1.31111336065882,2688613.0,7167880.0,735734.0,1996.0,151133.0,111.0,16420.0,518040165.0,70694818.0,0.273648171148495,-0.5803936393989876,83621501075.5464,4715.716460120719,0.493091988592555,7976.23747672048,1163285.11312443,1169054.81993658
2019-05-31,11418227127.05148,3669.938546427406,578717.0,17733975.0,3108.69566162649,55340111464.44464,72316545276.58742,152229106412.71277,1.8179915230306076,0.01069035,0.0197402,3.20390847333309e+22,1.40203419999986,2698177.0,7205861.0,737065.0,1995.0,151064.0,112.0,16409.0,518401455.0,71653898.0,0.273645262995046,-0.5667238754663038,83734772403.6389,4721.714810336594,0.502387952534496,8005.24306785535,1163776.59489791,1168421.09403135
2019-06-01,11434379706.637848,3675.386845267081,578868.0,17735862.5,3109.44995934768,55410083105.62902,72408475771.41396,151951927466.0671,1.8123419890660184,0.00734616,0.00993668,3.20390847333309e+22,1.40216182019534,2682131.0,7181525.0,732277.0,2002.0,151039.0,112.0,16411.0,518782529.0,71537138.0,0.273680728703095,-0.5675588116705159,83842855478.0518,4727.306353330818,0.501413724074992,8015.84732974363,1164520.17028775,1166968.32587141
2019-06-02,11448585080.978838,3680.409068383967,578999.0,17737500.0,3110.11068486768,55470084485.16964,72493334878.68787,155114412399.30902,1.8478778240221336,0.00645254,0.01059913,3.20390847333309e+22,1.45935900475439,2667644.0,7170341.0,731281.0,2000.0,151020.0,112.0,16421.0,519101955.0,73129393.0,0.273772366121176,-0.5585994240831356,83941919959.6667,4732.454966013626,0.508208984027459,8029.09991862003,1166229.40904493,1167112.67049096
2019-06-03,11461322708.410336,3691.8041288995832,579118.0,17738987.5,3117.75684536385,55687430514.17474,72734085658.77086,145717711358.9626,1.7307085289435138,0.01024038,0.0172,3.20390847333309e+22,1.26167751449753,2667284.0,7185174.0,733121.0,1998.0,151398.0,112.0,16446.0,519451886.0,69528519.0,0.273791508248913,-0.5853738721839122,84195408367.1812,4746.348029569399,0.484775436435447,8053.80884151054,1166844.33644287,1166938.61704548
2019-06-04,11476546173.799845,3668.363295798066,579272.0,17740912.5,3127.2397785534,55302289669.29285,72367004746.48566,136512604318.2557,1.6281825235198524,0.01014154,0.01410616,3.20390847333309e+22,1.07882187840179,2679565.0,7207930.0,734471.0,1999.0,151228.0,114.0,16424.0,519896197.0,65613282.0,0.273842360646307,-0.6116082913943821,83843550920.2855,4725.999912365584,0.465187340910484,8071.67600805237,1168990.73774556,1163947.22174515
2019-06-05,11492157733.043058,3661.3539866913898,579432.0,17742912.5,3137.8069516955,55214709119.84208,72297767394.52144,138758401595.78683,1.6560272775579707,0.00921219,0.012638,3.20390847333309e+22,1.12916675350318,2673950.0,7205046.0,731829.0,2002.0,150996.0,113.0,16401.0,520306108.0,66252531.0,0.273792463833696,-0.605263278687238,83789925127.5645,4722.444814376699,0.468633870073372,8082.56511425639,1169261.52941961,1162970.22911255
2019-06-06,11507443458.012798,3659.956363778624,579589.0,17744875.0,3139.55499500993,55173624605.99283,72275354692.75299,138835338810.8504,1.6570864410737207,0.00836492,0.01305747,3.20390847333309e+22,1.12627197335602,2672074.0,7199132.0,732105.0,1998.0,150989.0,114.0,16410.0,520700051.0,66411646.0,0.273889974329991,-0.6050880896978355,83782798150.7658,4721.520898330689,0.468289419767797,8080.64666975023,1171122.6646857,1163043.72380891
2019-06-07,11523153122.18887,3665.0501127943135,579747.0,17746850.0,3140.29401294122,55240549019.35992,72361705549.70222,142731251543.43893,1.701513882281435,0.00809967,0.01372561,3.20390847333309e+22,1.20380208401431,2666636.0,7170224.0,732673.0,2004.0,150873.0,113.0,16416.0,521084785.0,69270204.0,0.273901546015774,-0.5940514941201176,83884858671.8911,4726.746361855265,0.475702033133533,8076.20111596741,1170973.70705608,1163196.59705463
2019-06-08,11535498034.002756,3666.280204648968,579871.0,17748400.0,3140.62922341661,55235505956.321,72378884890.68864,140953518814.18542,1.679730147580106,0.00646952,0.01003889,3.20390847333309e+22,1.1655778881109,2673243.0,7182919.0,733430.0,2005.0,150944.0,113.0,16409.0,521393503.0,67863049.0,0.27391253839633,-0.5991426360572639,83914382924.6914,4727.997054646696,0.472213432837572,8089.42662896074,1169989.67094757,1164449.98664536
2019-06-09,11549881306.084888,3667.733592930015,580018.0,17750237.5,3142.03473827182,55243316294.681725,72405469484.78212,136440842366.72296,1.625159576863629,0.0045617,0.00839741,3.20390847333309e+22,1.07047292857775,2680126.0,7199765.0,733658.0,2003.0,151005.0,113.0,16410.0,521673688.0,65184700.0,0.273931873335404,-0.6120163935789329,83955350790.867,4729.815631529832,0.46178302548485,8090.36616557063,1168387.60346425,1166886.56140528
2019-06-10,11565256676.804022,3674.543530982591,580175.0,17752200.0,3145.24919436816,55355867571.342514,72537470160.11409,141927359784.0883,1.6875476589397245,0.00880901,0.0128502,3.20390847333309e+22,1.17963272295612,2686423.0,7211224.0,734500.0,2003.0,151157.0,113.0,16400.0,522059858.0,69570232.0,0.273750420908021,-0.5964595316791038,84102726836.9181,4737.594598805676,0.473265045855405,8078.24524867721,1098635.54813272,1233714.17984362
2019-06-11,11579396419.84506,3676.237386775347,580318.0,17753987.5,3146.77052032057,55367220276.34533,72569099313.92053,140668315144.45566,1.6716676147071137,0.0095,0.01323,3.20390847333309e+22,1.1563813339926,2690836.0,7218372.0,735605.0,2000.0,151316.0,113.0,16352.0,522457566.0,67874086.0,0.273732932185525,-0.6000796278449403,84148495733.7656,4739.695560434837,0.469639352862384,8079.61271898271,1029523.55493499,1302793.61951275
2019-06-12,11592559627.132168,3681.623831327674,580449.0,17755625.0,3148.68877211926,55444809042.16382,72669105145.70082,144523904336.1242,1.7151797881724324,0.00915978,0.0136786,3.20390847333309e+22,1.22631262516363,2694002.0,7231453.0,736186.0,2005.0,151442.0,113.0,16342.0,522845272.0,71166113.0,0.273768777165474,-0.5891560714059654,84261664772.833,4745.632146028822,0.478021786122384,8089.40775862683,1029844.83847001,1303287.58081235
2019-06-13,11607969583.79801,3686.186804974448,580600.0,17757512.5,3149.26204558058,55500188098.90784,72745110956.3543,146080311942.6403,1.7317721060952322,0.00915672,0.01213,3.20390847333309e+22,1.25767869176135,2698692.0,7242897.0,736965.0,1995.0,151550.0,112.0,16349.0,523282898.0,71933688.0,0.273832227982013,-0.5847757489043929,84353080540.1523,4750.275723593172,0.481180446073008,8088.38666099587,1031199.5365152,1302941.65592872
2019-06-14,11625614774.502668,3694.663668883443,580769.0,17759625.0,3158.41004645258,55674857542.02429,72940686764.70692,154338207028.6919,1.8250556571536027,0.0093279,0.01053314,3.18231274578496e+22,1.42541888327587,2691183.0,7246968.0,736163.0,1999.0,151196.0,112.0,16319.0,523756937.0,74278940.0,0.273097246177382,-0.5613553757058566,84566301539.2096,4761.716620661168,0.499486737797702,8083.65105259087,1018232.32760962,1302587.93590246
2019-06-15,11641526529.791328,3700.992115921648,580915.0,17761450.0,3158.94288689314,55757852584.37256,73047117208.90408,157005787637.01166,1.8539178419417,0.00698305,0.00914244,3.18231274578496e+22,1.47117609157812,2681186.0,7256108.0,734909.0,1997.0,151240.0,110.0,16348.0,524163126.0,75517962.0,0.27309576571886,-0.5538196947676768,84688643738.6954,4768.115426313471,0.505360831969682,8090.17999441021,1018400.55289158,1302335.30063125
2019-06-16,11656285782.568089,3711.456794030483,581045.0,17763075.0,3161.37414101268,55924172741.17624,73238844455.13101,159752567699.77518,1.8817636212169255,0.00745932,0.01011318,3.18231274578496e+22,1.52170640343496,2686367.0,7271466.0,735573.0,1995.0,151438.0,110.0,16346.0,524505375.0,75614668.0,0.273090427818787,-0.5460554046954669,84895130237.6991,4779.303709391482,0.510578643515197,8111.21873905377,1019027.74166204,1301253.12699137
2019-06-17,11671621401.058218,3725.922000378003,581178.0,17764737.5,3164.25962782798,56162682708.64584,73503962648.0998,165624001213.69327,1.94450091610884,0.00932647,0.01541702,3.18231274578496e+22,1.6340497298588,2693531.0,7290297.0,736632.0,1990.0,151455.0,111.0,16372.0,524900565.0,76804648.0,0.273088710248,-0.5294154877441197,85175584049.158,4794.643548724433,0.5230960491708,8126.22497720061,1019143.63131967,1300598.11445199
2019-06-18,11690309225.050396,3733.43219551816,581341.0,17766775.0,3166.27108189844,56275229381.27261,73638367061.8674,161150898109.0359,1.888590156574863,0.00781527,0.01052114,3.18231274578496e+22,1.53380075206821,2697732.0,7296222.0,736645.0,1992.0,151536.0,111.0,16346.0,525372134.0,75474143.0,0.273077386888594,-0.5421773448730801,85328676286.9178,4802.710468665124,0.511708143472381,8130.05721475331,1019388.49914083,1300226.99853349
2019-06-19,11710567889.800327,3743.442039758387,581518.0,17768987.5,3172.51929562617,56457191717.69147,73841722695.39798,164838842574.61136,1.9267612994003307,0.00668067,0.01030147,3.18231274578496e+22,1.60731399339871,2698450.0,7287704.0,737273.0,1996.0,151313.0,112.0,16175.0,525814355.0,76738621.0,0.273062848019174,-0.5317583661266854,85552290585.1983,4814.696987388747,0.518285983604777,8122.37324629786,1019620.80464226,1299891.60490843
2019-06-20,11727389631.09446,3753.724350479263,581662.0,17770787.5,3174.17532748375,56613591060.015976,74024300099.75055,169317457501.18906,1.9745087010254605,0.00998614,0.01309402,3.18231274578496e+22,1.69245845891198,2707361.0,7303956.0,738603.0,1995.0,151270.0,112.0,16186.0,526215052.0,77436360.0,0.273396786450769,-0.5190851179386248,85751689730.845,4825.429921484628,0.527568643122543,8130.94717580963,1025729.16461895,1298523.68287353
2019-06-21,11743687329.415115,3767.73836534936,581795.0,17772450.0,3178.96000745788,56851406215.84975,74292014426.58539,179832286398.29013,2.090205376696981,0.00925282,0.01290134,3.18231274578496e+22,1.89788964151443,2719196.0,7326612.0,740549.0,1993.0,151254.0,114.0,16161.0,526633440.0,78468131.0,0.273314889415867,-0.4892674739606967,86035701756.0005,4840.958998674943,0.550752057626645,8152.68414207218,1026115.26579421,1296915.84495539
2019-06-22,11762597517.8147,3795.865742778005,581936.0,17774212.5,3184.55152782875,57342228015.80354,74813235982.7644,190082644850.8845,2.195562400789512,0.00837696,0.01249045,3.18231274578496e+22,2.09107446211338,2719377.0,7336413.0,740125.0,1994.0,151272.0,115.0,16181.0,527062018.0,78694276.0,0.273347765532254,-0.460209483709054,86575833500.5791,4870.867471657554,0.566178116815426,8160.71758485169,1027059.24776064,1296899.82841889
2019-06-23,11786974562.466251,3808.056411379695,582117.0,17776475.0,3187.38753731119,57534444944.74379,75031170256.88176,192741693885.5078,2.2200623416518117,0.00498472,0.00721066,3.18231274578496e+22,2.13306255874162,2711895.0,7317201.0,738287.0,1991.0,151297.0,117.0,16202.0,527458794.0,79061208.0,0.273404143898354,-0.4527280655672561,86818144819.348,4883.878542812791,0.570160073489975,8153.59200661608,1028426.22249719,1296522.31270849
2019-06-24,11811006567.373455,3826.255942817698,582294.0,17778687.5,3191.46279448058,57839918950.6202,75363578901.88374,195689792641.6529,2.2448032484268525,0.00709086,0.01079404,3.18231274578496e+22,2.18562008656767,2683051.0,7269262.0,736828.0,1994.0,151321.0,118.0,16179.0,527886286.0,79478594.0,0.273410668656145,-0.444426364023762,87174585469.2572,4903.319520592125,0.573616323452785,8154.11491053145,1029080.18623793,1295309.56644387
2019-06-25,11831664868.12436,3848.899102438226,582440.0,17780512.5,3199.59120128444,58243104265.13092,75801280941.72394,209536301697.11755,2.3910676488244857,0.00919478,0.01253581,3.18231274578496e+22,2.45209714156419,2688296.0,7288593.0,737026.0,1991.0,151331.0,117.0,16183.0,528331989.0,80746569.0,0.273392506998832,-0.4051764542059879,87632945809.8483,4928.595045269269,0.595718992779228,8162.76480884493,1029350.17433532,1294787.01314036
2019-06-26,11857823383.90807,3920.3540437984366,582605.0,17782575.0,3215.61086977305,59556031187.48088,77149831645.12923,231232605317.86447,2.597895711806233,0.01,0.01240548,3.18231274578496e+22,2.85384821686089,2699748.0,7328688.0,737633.0,1984.0,151082.0,120.0,16155.0,528844433.0,81057309.0,0.273315353245556,-0.3436619607259358,89007655029.0373,5005.329938382787,0.623493455606528,8156.34277014743,1028417.9441083,1294219.62415249
2019-06-27,11878921709.424944,3938.65138655556,582747.0,17784350.0,3226.46435223919,59901843784.98414,77526219190.49956,198319881260.30347,2.218215633509179,0.01,0.01960224,3.40793337814523e+22,2.15937436968928,2709299.0,7359676.0,737968.0,1986.0,150506.0,120.0,16152.0,529300158.0,79265389.0,0.273246520333326,-0.4371386747585223,89405140899.9245,5027.180689759508,0.5709569698484,8148.43104201861,1029323.62136781,1292947.04984183
2019-06-28,11902837921.07152,3970.9492831182615,582910.0,17786387.5,3240.87409089863,60512389549.56873,78171249316.70888,220414771138.8249,2.4470386311766568,0.00735681,0.00935219,3.40793337814523e+22,2.60704599862332,2713259.0,7376025.0,737699.0,1998.0,150615.0,118.0,16145.0,529780579.0,80948148.0,0.273226001588524,-0.3745017519006518,90074087237.7804,5064.214823711695,0.602770352897883,8148.66851318026,1030324.71002719,1291484.66476124
2019-06-29,11928722003.841808,3985.108869305095,583084.0,17788562.5,3244.65251201018,60739559947.52042,78428551259.15729,212732798851.3364,2.3543516882381343,0.00474964,0.00732595,3.40793337814523e+22,2.44668542438709,2702721.0,7339041.0,735857.0,1999.0,150849.0,118.0,16163.0,530152968.0,80482469.0,0.273417969844644,-0.3963756483773107,90357273262.9991,5079.515180779734,0.588770223604842,8140.39357900494,1034760.24401179,1291061.85786981
2019-06-30,11950755051.885777,4001.628200262884,583236.0,17790462.5,3260.34032201663,61085364603.93941,78802103315.93333,192449560035.24387,2.1205895163681845,0.00472751,0.00783064,3.40793337814523e+22,2.06403097608482,2704910.0,7343924.0,736530.0,1979.0,151094.0,118.0,16162.0,530470106.0,77537996.0,0.272423694750638,-0.4539871848539238,90752858367.8191,5101.208491224953,0.553723300217906,8137.84067823371,1015972.64706024,1292065.32119212
2019-07-01,11969961449.524538,4002.92136047182,583379.0,17792250.0,3262.34552938671,61079034396.13733,78825089302.65047,188433415304.7628,2.075371000332293,0.00862205,0.01209011,3.40793337814523e+22,1.94403803626539,2707088.0,7359506.0,736935.0,1976.0,151070.0,118.0,16164.0,530863082.0,76748391.0,0.272480246636698,-0.4654353952194507,90795050752.175,5103.067389013475,0.54577945930909,8142.80621930241,1016238.05269084,1292689.74467303
2019-07-02,11990376334.275463,4006.3568716633513,583537.0,17794225.0,3266.32809322835,61122273828.74668,78897607829.76843,192364410472.5124,2.1164999118619847,0.0087,0.01187384,3.40793337814523e+22,2.01798852936817,2703610.0,7361579.0,736419.0,1975.0,151050.0,118.0,16190.0,531301238.0,78146595.0,0.272489660669405,-0.4543441695480235,90887984164.0439,5107.723666753899,0.554079294700019,8137.29521228389,1016675.50428178,1291646.56452277
2019-07-03,12014767891.650206,4023.5406102284255,583709.0,17796375.0,3270.87244052585,61408078736.68581,79214904278.8588,212726974909.35355,2.3317739705538467,0.00689,0.00997165,3.40793337814523e+22,2.41212180255353,2702329.0,7360351.0,736346.0,1973.0,151175.0,118.0,16194.0,531727245.0,81201776.0,0.272491209351359,-0.3966571538282299,91229672170.509,5126.306462440188,0.585702680604922,8112.11386474473,1017156.26999438,1288319.39759465
2019-07-04,12039327351.180002,4045.094466234199,583876.0,17798462.5,3279.74212751515,61801490771.17543,79635587580.13779,199567222129.1012,2.176901088794198,0.00632881,0.00984818,3.40793337814523e+22,2.14232601185063,2701919.0,7352755.0,736835.0,1973.0,151231.0,117.0,16189.0,532119059.0,78727495.0,0.272562744413966,-0.4340476386915435,91674914931.3178,5150.721020499259,0.559303938758845,8098.65429250149,1018660.94437001,1288524.66836171
2019-07-05,12065691858.408976,4046.768141635573,584065.0,17800825.0,3283.63309913486,61813620395.95823,79671918241.23022,195526144792.6295,2.131362966402353,0.00491939,0.01,3.40793337814523e+22,2.05333940061062,2699587.0,7347362.0,736726.0,1977.0,151302.0,118.0,16187.0,532495441.0,78068511.0,0.272653041936247,-0.4455813147715941,91737610099.6392,5153.559461409188,0.554048093950828,8076.01363067542,1020776.98129303,1287609.05871137
2019-07-06,12091035893.084318,4051.962290724685,584243.0,17803050.0,3283.9129887104,61865010412.01419,79749729299.06418,199558145241.24088,2.172871108202626,0.00424031,0.00762255,3.40793337814523e+22,2.12959364543398,2701629.0,7378558.0,736958.0,1974.0,151269.0,118.0,16187.0,532846979.0,78591135.0,0.272712242559931,-0.4342192081148783,91840765192.1485,5158.709613922811,0.558023132953661,8070.46783026969,1022156.08974992,1287384.4312341
2019-07-07,12112666320.117558,4056.2123180132426,584396.0,17804962.5,3284.80575856249,61900732735.51842,79816876445.52124,203890864234.48093,2.2179036042229807,0.00357039,0.00640772,3.40793337814523e+22,2.20146200920111,2703693.0,7385667.0,737130.0,1974.0,151378.0,118.0,16195.0,533131507.0,80365533.0,0.272743867835094,-0.4219973156916745,91929542765.6388,5163.141610977209,0.566325755737749,8075.07762392553,1022997.60988192,1287264.14025822
2019-07-08,12138871798.179424,4073.2199506611705,584574.0,17807187.5,3288.54221513493,62177472732.60855,80124972882.79437,218774339955.0767,2.371181698655045,0.00630277,0.01083452,3.40793337814523e+22,2.49791869652364,2702743.0,7385002.0,736968.0,1972.0,151391.0,119.0,16166.0,533534187.0,82288972.0,0.272735400797425,-0.3798821929220245,92263844680.9738,5181.269904692911,0.58957532411655,8068.5198192755,1024041.24581521,1286601.31168315
2019-07-09,12162950860.115316,4094.0107944562496,584728.0,17809112.5,3292.92431869658,62522846177.35944,80505293866.7499,223693623689.2364,2.4139188602154023,0.00723819,0.01090179,3.89302700204976e+22,2.57443702585417,2706785.0,7391415.0,738359.0,1969.0,151512.0,119.0,16187.0,533941161.0,82440339.0,0.272830518804306,-0.3660069757226706,92668244726.8652,5203.417336313935,0.595701113506031,8062.50028298401,1027026.18049496,1285323.66789092
2019-07-10,12183343809.12872,4136.777109782748,584857.0,17810725.0,3300.83262144181,63281814886.90053,81300651408.15747,216446421616.4666,2.315331315412623,0.00716646,0.01121824,3.89302700204976e+22,2.40331578639095,2711278.0,7406769.0,738748.0,1971.0,151540.0,117.0,16186.0,534328166.0,81690632.0,0.27280391823049,-0.3866025530242796,93483995217.2862,5248.747325967146,0.57991132832046,8075.24231705897,1028157.53042079,1283336.34801293
2019-07-11,12202089043.851871,4140.525094668493,584986.0,17812337.5,3306.61598337641,63337571848.18791,81390037269.86124,202094091858.3123,2.1593065551359474,0.00657038,0.01035431,3.89302700204976e+22,2.11326342358714,2714719.0,7418165.0,739087.0,1973.0,151523.0,118.0,16150.0,534701214.0,79108228.0,0.272798986935239,-0.4273281259977719,93592126313.7131,5254.342744949287,0.557283085429223,8080.89232309686,1028060.79728499,1282747.34093416
2019-07-12,12225861238.692623,4153.763816918344,585150.0,17814387.5,3309.79177564903,63546051001.61401,81629647633.26398,210502432481.0284,2.2428351304152923,0.005,0.008062,3.89302700204976e+22,2.28169925681658,2710933.0,7397251.0,739024.0,1966.0,151624.0,117.0,16124.0,535102206.0,81323841.0,0.27281547732479,-0.403570143176829,93855508871.9566,5268.522921259942,0.56980710449998,8072.5262660125,1028795.78172624,1281572.53190424
2019-07-13,12246057036.823471,4156.179409410948,585291.0,17816150.0,3310.71360752367,63549468666.84273,81665340393.29543,202623870264.20364,2.157606806085274,0.004057,0.00651938,3.89302700204976e+22,2.11746964702715,2713045.0,7394165.0,739870.0,1968.0,151870.0,117.0,16131.0,535404299.0,79393940.0,0.272872351682725,-0.4259497665888065,93911397430.1189,5271.138682045161,0.557142083133762,8076.38465109682,1030003.38308934,1280875.90830546
2019-07-14,12265817901.945765,4153.632777000944,585436.0,17817962.5,3311.87756687912,63472210655.55544,81614720558.70264,182782781131.46597,1.9469720149515588,0.00372207,0.00705619,3.89302700204976e+22,1.72728951882398,2716333.0,7400217.0,740343.0,1966.0,151954.0,116.0,16156.0,535677046.0,75157905.0,0.272943347368405,-0.4822138942610018,93880538460.6484,5268.870582741904,0.524370879780931,8073.220761301,1031572.77986084,1280201.83798647
2019-07-15,12284884497.825302,4154.904633320058,585582.0,17819787.5,3313.74971806414,63463818462.18059,81637131459.0884,194280127962.6112,2.0685259572338857,0.00547838,0.00958115,3.89302700204976e+22,1.95592754795746,2720080.0,7411408.0,741180.0,1964.0,152205.0,116.0,16160.0,536049709.0,77096494.0,0.272905611451946,-0.4497006345966301,93922015956.9137,5270.658584279621,0.541777962332898,8069.57246405566,1031691.2857237,1279490.64994987
2019-07-16,12305939324.426678,4154.068742724393,585744.0,17821800.0,3316.77876148922,63433251792.62109,81627715563.59422,169188006886.17435,1.801143659190785,0.006595,0.00920081,3.89302700204976e+22,1.48044496548454,2723836.0,7424879.0,742619.0,1966.0,152371.0,118.0,16126.0,536439246.0,73876203.0,0.272869351551068,-0.5208283000209979,93933654888.0209,5270.71647577803,0.499136194275303,8051.57827858701,1031254.48121493,1278457.38029207
2019-07-17,12321898899.534054,4157.658765679919,585877.0,17823475.0,3325.01354342842,63510330174.07977,81732109429.66335,172788799447.605,1.8371231861041883,0.00808775,0.0118177,3.89302700204976e+22,1.5293216077207,2728402.0,7441113.0,742502.0,1959.0,152418.0,117.0,16161.0,536806987.0,74420318.0,0.272818875832916,-0.5106761796887236,94054008329.1974,5276.97367259737,0.504318755957097,8067.40837972509,1031049.28158934,1277215.5736973
2019-07-18,12337121847.180664,4170.918772801959,585998.0,17824987.5,3329.38168929801,63730682840.20636,81985743277.31764,190073759009.4304,2.015139794137391,0.0080278,0.01279883,3.89302700204976e+22,1.88065171387692,2737673.0,7467359.0,743734.0,1967.0,152499.0,117.0,16134.0,537159255.0,76828741.0,0.272801659221853,-0.4617722546805585,94322865124.4983,5291.609047383528,0.532583213018515,8096.75845654796,1031993.8246609,1275070.2485949
2019-07-19,12352587179.766487,4177.284867934769,586116.0,17826462.5,3336.2707395813,63843875728.29345,82131249307.77791,187783364899.4176,1.9874654954784003,0.00836539,0.01073541,3.89302700204976e+22,1.81167302640603,2738385.0,7477105.0,743396.0,1969.0,152500.0,116.0,16127.0,537516537.0,76485880.0,0.27280197750184,-0.4683019115474359,94483836487.5444,5300.201118844774,0.527582415765717,8126.1810769853,1032379.36557692,1272634.40131196
2019-07-20,12376210054.45872,4182.232189315036,586293.0,17828675.0,3340.03349711221,63914861300.42218,82227649406.05078,192022046911.74356,2.029748553671844,0.00457032,0.00539384,3.89302700204976e+22,1.88903818731506,2734489.0,7453656.0,743616.0,1964.0,152653.0,116.0,16121.0,537837288.0,77560709.0,0.272660496637018,-0.4563677926006251,94603859460.5095,5306.275394021682,0.534177104551141,8118.01905918423,1031858.22126561,1270253.43851087
2019-07-21,12395943239.13385,4187.69644208735,586442.0,17830537.5,3341.86529548614,63982988907.01402,82324126983.03806,188978744652.3636,1.9951288487128649,0.0039332,0.0071445,3.89302700204976e+22,1.82569070284729,2736392.0,7453903.0,744110.0,1962.0,152688.0,116.0,16115.0,538098507.0,76759133.0,0.272658729019457,-0.4650395487542902,94720070222.1719,5312.238636786575,0.528632282916744,8114.91286503601,1032224.10348699,1269459.18913412
2019-07-22,12416628539.38363,4189.178941527726,586600.0,17832512.5,3343.14406306671,63978711507.38199,82345821678.54657,184379884335.54956,1.9457061727669704,0.00687214,0.0100029,3.89302700204976e+22,1.73375739334926,2741948.0,7460120.0,745305.0,1967.0,152738.0,116.0,16111.0,538435808.0,75484212.0,0.272672714557167,-0.4781157949651524,94762450217.9302,5314.0268494375205,0.519845506987337,8130.37451292944,1032762.30511315,1267980.59273015
2019-07-23,12434677863.041498,4187.662028170538,586743.0,17834300.0,3343.84010448121,63919067273.517365,82312383672.8476,176561526417.18137,1.8635039816016024,0.00653353,0.00944086,3.8713920145716494e+22,1.58129465765775,2744352.0,7460819.0,746136.0,1963.0,152961.0,116.0,16123.0,538790519.0,74505559.0,0.272748801820703,-0.5002956168982313,94747061535.8891,5312.631364050683,0.505694304714076,8145.05336156053,1034149.48062111,1268049.87943184
2019-07-24,12451582747.941652,4196.1476230636345,586882.0,17836037.5,3362.61760878154,64146546691.12593,82566769265.24644,175185435942.36035,1.8437010559606997,0.0068173,0.00914145,3.8713920145716494e+22,1.54815559039627,2748376.0,7447754.0,746888.0,1969.0,153062.0,115.0,16093.0,539114122.0,74522443.0,0.271073608615841,-0.504238527154321,95018352013.1881,5327.324077065216,0.501336692786604,8158.14119359911,1004577.57633555,1267775.06464762
