time,open,high,low,close,Upper Bollinger,Lower Bollinger,Upper Donchian,Lower Donchian,Volume,RSI,Put-call Ratio,Detrended Price Oscillator,ratio_mvrv,ratio_nvt,ratio_stf,Value_M3,Value_CPI,Value_EFF,Value_SP500,Value_USpce,Variation_UStotal,Value_USunem,hash_rate,active_addre,tran_sec,tran_num,block_size,rev_all_miners,block_reward,size_tran,trans_fees,US_bank_idx,thermocap-usd,price-usd,block-height,supply-btc,destroyed-cvdd,delta-cap-usd,capitalization,market-cap-usd,ratio-mvrv,created-utxos-btc,spent-utxos-btc,mining-difficulty,z-score,balance-0-1,balance-0-01,balance-1,balance-1k,balance-10,balance-10k,balance-100,number-of-addresses,number-of-utxos,percent-of-supply,price-drawdown,cap-usd,realized-price-usd,unrealized-profit,stock-to-flow,active-3y-5y-btc,active-5y-7y-btc
2016-06-19,753.47,764.93,740.11,761.44,791.6301996482424,470.1208003517592,778.85,515.0,2617.2792086,82.09827081987,1.096,254.04428571428537,2.1731673806393683,9.948883076818374,445.316589632396,0.004950621162844,8.784204810447719,0.38,0.09,0.79,0.1942016923290331,4.9,1.72411133127687e+18,514828,2.524548611111112,218121,127990039,4488.14349102,4424.999999999998,127944309,63.14349102,292.04,1788395778.4816625,276.2726577849658,417112.0,15677825.0,200.875566850248,2794619256.9069324,3748212003.6574073,12031975431.538704,2.1731673806393683,0.01453679,0.01755429,8.42077403827988e+20,2.14763145743377,1193848.0,2698885.0,486149.0,1886.0,138796.0,122.0,17179.0,155374071.0,39404647.0,0.270330069550375,-0.3399068384294337,5536607782.13907,353.1489720123212,0.545281783453764,445.316589632396,1754695.94102736,1772224.52162133
2016-06-20,759.12,763.99,723.4,730.85,800.4612020576797,481.190797942322,778.85,525.49,7973.95130462,72.21215958095814,973.0,216.84904761904727,2.0202575256894537,7.717937252445279,444.652772086132,0.004950621162844,8.784204810447719,0.38,0.09,0.79,0.1942016923290331,4.9,1.59003263209282e+18,563274,2.883912037037037,249170,127968007,4176.771135800001,4100.000000000004,127929039,76.7711358,293.91,1791469782.7113662,277.03616596863213,417276.0,15681925.0,201.368866655513,2806771920.5653324,3761203794.2293534,11217830581.511469,2.0202575256894537,0.02063395,0.04089984,8.42077403827988e+20,1.86987514867664,1196622.0,2707324.0,487275.0,1886.0,138789.0,123.0,17204.0,155639160.0,38338059.0,0.270233670337221,-0.3847330119013025,5552673576.94072,354.08112058568827,0.515693203273952,444.652772086132,1752499.44250869,1771217.64819442
2016-06-21,725.0,728.18,625.0,667.54,799.9908272967836,494.72017270321805,778.85,529.13,32614.06863406,56.93206786084159,948.0,147.09666666666635,1.8831481158758308,6.937897399394195,445.140071524402,0.004950621162844,8.784204810447719,0.38,0.09,0.79,0.1942016923290331,4.9,1.53671353277279e+18,592429,2.870543981481481,248015,136321591,3801.28917579,3724.999999999997,136287127,76.28917579,295.52,1794008195.574865,277.0973886994989,417425.0,15685650.0,201.854059171581,2808112899.154171,3763568814.508915,10465740675.374104,1.8831481158758308,0.0271813,0.03444587,8.99594466211063e+20,1.62175935634962,1200547.0,2702615.0,488017.0,1876.0,138944.0,123.0,17087.0,155907963.0,37733741.0,0.270187593699892,-0.4261193801020189,5557577010.08378,354.30964034539727,0.490163608330907,445.140071524402,1750384.90381444,1770766.06530436
2016-06-22,665.36,677.63,588.03,601.3,796.4313322880672,504.6096677119343,778.85,535.74,16456.40877925,45.97141969075113,1.007,72.9190476190472,1.6899859988805723,7.1708501779193785,445.766361439182,0.004950621162844,8.784204810447719,0.38,0.09,0.79,0.1942016923290331,4.9,1.3355854727437e+18,546584,2.7258333333333336,235512,121988051,3303.85018659,3225.000000000001,121950553,78.85018659,294.69,1796112312.5709956,276.3040591604253,417554.0,15688875.0,202.088621291262,2794911366.309328,3751319261.3370943,9375081689.652687,1.6899859988805723,0.0413264,0.042433,8.99594466211063e+20,1.18567228779521,1203106.0,2679808.0,485182.0,1883.0,137839.0,124.0,17103.0,156157198.0,36343123.0,0.270223471813371,-0.4860304768732582,5547431573.90809,353.5901442205442,0.452383360216057,445.766361439182,1748798.01034117,1770687.20100492
2016-06-23,600.51,632.67,540.17,624.91,795.0162755152487,511.5217244847531,778.85,540.17,24274.74702818,49.68933652117564,1.255,85.4180952380949,1.7787832080685368,6.017253144692471,446.557247661512,0.004950621162844,8.784204810447719,0.38,0.09,0.79,0.1942016923290331,4.9,1.45141029202112e+18,549072,2.791203703703704,241160,128771420,3575.30395381,3499.999999999999,128735245,75.30395381,302.84,1798192872.0567684,275.716997804269,417694.0,15692375.0,202.206927842939,2784101676.361924,3741703218.419632,9854274140.183956,1.7787832080685368,0.0318,0.04531207,8.99594466211063e+20,1.41997412110445,1204306.0,2687478.0,486656.0,1883.0,137819.0,124.0,17130.0,156418492.0,37071089.0,0.270211498533581,-0.459880233068512,5539896090.4764,353.031079774502,0.467764606149173,446.557247661512,1747154.78132469,1770988.3229763
2016-06-24,622.59,683.88,620.82,661.71,794.6542592486236,520.6747407513782,778.85,540.17,16163.80160244,54.89888311171719,1.217,109.765714285714,1.884840029332684,6.684966564334114,447.511836152889,0.004950621162844,8.784204810447719,0.38,0.09,0.79,0.1942016923290331,4.9,1.34238321023062e+18,547541,2.7487962962962964,237496,121605295,3299.11847429,3225.000000000001,121574545,74.11847429,282.25,1800324491.0185714,276.80909273000674,417823.0,15695600.0,202.361355200026,2799500100.911139,3758528436.034679,10477548514.083124,1.884840029332684,0.03245952,0.04813,8.99594466211063e+20,1.61735562059646,1211825.0,2697178.0,487693.0,1882.0,138013.0,124.0,17206.0,156675026.0,38061256.0,0.270175777987566,-0.4258361204230999,5558852927.05325,354.1663222210843,0.488997742320206,447.511836152889,1735491.97884172,1779461.90214001
2016-06-25,660.76,684.45,639.4,659.86,793.4546648296229,530.4693351703789,778.85,540.17,6576.67165427,54.59283891148769,1.217,96.42619047619009,1.8747768156386888,9.823777591511025,447.708587374767,0.004950621162844,8.784204810447719,0.38,0.09,0.79,0.1942016923290331,4.9,1.68711063227089e+18,529704,2.3930208333333334,206757,128400847,4110.99766676,4049.999999999996,128358187,60.99766676,282.25,1803062695.1578443,277.51955227774795,417985.0,15699650.0,202.968809491734,2811876755.1348853,3771710000.7099056,10451454602.66845,1.8747768156386888,0.0187,0.0161,8.99594466211063e+20,1.6015261189849,1215607.0,2695998.0,487908.0,1896.0,138103.0,124.0,17114.0,156896651.0,37926346.0,0.270287955855803,-0.4274137991405538,5574772695.86775,355.0889794274236,0.487113395231567,447.708587374767,1731744.99487841,1782964.25127324
2016-06-26,658.8,662.9,656.15,657.79,792.2756827490241,538.9773172509776,778.85,540.17,84.3049939,54.22856167710696,1.217,82.62761904761862,1.7863400953928017,11.752129568161422,447.619519416549,0.004950621162844,8.784204810447719,0.38,0.09,0.79,0.1942016923290331,4.9,1.53462396526044e+18,501696,2.0972453703703704,181202,111285833,3704.30478358,3649.999999999999,111248524,54.30478358,282.25,1805420310.0397968,277.2785695908459,418131.0,15703300.0,203.03309713967,2806180300.35018,3766966834.654153,9954178583.618212,1.7863400953928017,0.0156288,0.015,8.99594466211063e+20,1.44682194425772,1217758.0,2701078.0,489272.0,1895.0,138435.0,125.0,17107.0,157091495.0,37019707.0,0.270235347923175,-0.4547839778443894,5572387144.69395,354.8545302384817,0.468703701504485,447.619519416549,1725824.54404472,1787695.13499737
2016-06-27,630.16,658.0,618.03,657.5,789.780403637716,549.4685963622857,778.85,540.17,8668.59311395,54.1740236051866,1.274,67.35904761904726,1.8492441892650096,9.696723977804146,447.832250272262,0.004950621162844,8.784204810447719,0.38,0.09,0.79,0.1942016923290331,4.9,1.52037142911538e+18,483509,2.5102083333333334,216882,114249498,3736.78464957,3674.999999999997,114211486,61.78464957,270.79,1807786120.839133,277.6774936648052,418278.0,15706975.0,203.210972791361,2811056169.711678,3772953166.9647865,10320149699.774347,1.8492441892650096,0.025556,0.03123562,8.99594466211063e+20,1.5230766192398,1220504.0,2703291.0,490684.0,1896.0,138635.0,125.0,17148.0,157326007.0,37901106.0,0.270327485581102,-0.4348710519357187,5580739287.80392,355.3032514410903,0.481901515238281,447.832250272262,1724730.71576615,1788229.28206916
2016-06-28,657.49,665.51,635.5,646.08,786.8332815630772,558.7207184369245,778.85,540.17,5478.35678007,51.95798763113201,1.137,42.930952380952135,1.8218178271879968,10.92706918159603,447.993129254161,0.004950621162844,8.784204810447719,0.38,0.09,0.79,0.1942016923290331,4.9,1.54316887466228e+18,541035,2.459016203703704,212459,112484797,3758.37675619,3699.9999999999977,112443583,58.37675619,279.49,1810192444.658184,278.01016301832726,418426.0,15710675.0,203.273057683187,2814274321.7562466,3777173219.318896,10179162373.651545,1.8218178271879968,0.01852395,0.030728,8.99594466211063e+20,1.4970520849997,1225689.0,2695308.0,491726.0,1888.0,138766.0,126.0,17139.0,157574567.0,37137960.0,0.270296358227051,-0.4427227589827232,5587365663.97708,355.6413498450627,0.471012616728884,447.993129254161,1723794.27417325,1786676.90361561
2016-06-29,644.33,645.0,621.09,634.11,782.3211991901403,569.1428008098615,778.85,540.17,9132.30662895,49.66476192483734,1.144,19.750476190475865,1.7917112631810883,11.374721832966944,448.339484634578,0.004950621162844,8.784204810447719,0.38,0.09,0.79,0.1942016923290331,4.9,1.50587362921858e+18,466163,2.592199074074074,223966,111625647,3711.68595835,3650.000000000002,111587226,61.68595835,287.05,1812512579.31492,277.94268677124,418572.0,15714325.0,203.332812533779,2811259237.2363544,3775166007.18422,10011506658.466291,1.7917112631810883,0.03758885,0.0454549,8.99594466211063e+20,1.44985602151847,1229068.0,2703542.0,492734.0,1894.0,138567.0,124.0,17153.0,157814274.0,37092204.0,0.270279507313793,-0.4520286920402648,5587678586.49914,355.57865746693795,0.468275321577077,448.339484634578,1722998.6465978,1785844.31217111
2016-06-30,635.91,671.22,628.06,667.95,777.0926123422771,583.3653876577248,778.85,540.17,7479.78991543,55.62730068722335,1.24,41.990476190475874,1.8863331973475872,10.291379340018436,448.314869324471,0.004950621162844,8.784204810447719,0.38,0.09,0.79,0.1942016923290331,4.9,1.55006283377742e+18,506953,2.682986111111111,231810,119626572,3812.5040288,3749.999999999997,119591645,62.5040288,291.02,1814960026.9199889,278.7203007788723,418722.0,15718075.0,203.972609889721,2824780150.143581,3789822224.083211,10572486823.971872,1.8863331973475872,0.03118567,0.04706718,8.99594466211063e+20,1.62335504831357,1226866.0,2705546.0,492442.0,1892.0,138706.0,124.0,17222.0,158066720.0,38436009.0,0.270379854095118,-0.421461979334561,5604782251.0032,356.5819765463137,0.485376428289179,448.314869324471,1724619.64411594,1784014.12104027
2016-07-01,666.33,684.1,659.71,674.86,774.9041275263534,592.0398724736484,778.85,540.17,6432.9196212,56.753821453003816,901.0,39.22380952380922,1.8966599906022827,10.000661377509305,448.684333692865,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.62317403453523e+18,494871,2.380162037037037,205646,116149416,3932.69296304,3875.000000000002,116112957,57.69296304,288.12,1817583600.6780653,279.45805923509766,418877.0,15721950.0,204.075765459586,2834460493.8178654,3800496626.470694,10655587990.826838,1.8966599906022827,0.03,0.0273,8.99594466211063e+20,1.64987422700958,1224797.0,2691656.0,493192.0,1890.0,138995.0,124.0,17224.0,158298391.0,38550060.0,0.270831303675415,-0.4170583062329471,5618080227.14876,357.3399118524585,0.488812353629356,448.684333692865,1731109.77151776,1783019.38330202
2016-07-02,674.55,704.93,672.74,702.48,776.6254936869557,593.353506313046,778.85,540.17,5474.31093254,61.014305454889815,901.0,60.38190476190459,1.9635855520633128,10.66623410499566,449.393321807203,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.53921632770401e+18,445951,2.3000694444444445,198726,103527757,3777.92652832,3725.000000000004,103481558,52.92652832,288.12,1820149087.7109115,280.1013814861653,419026.0,15725675.0,204.220803469513,2842690593.188936,3809959025.4086185,11055198947.475948,1.9635855520633128,0.02369755,0.0302,8.99594466211063e+20,1.76703002354441,1227270.0,2697348.0,495173.0,1892.0,139373.0,124.0,17206.0,158514398.0,39258349.0,0.270780584858396,-0.3953398101300784,5630108113.11953,358.0201239768423,0.504478369023583,449.393321807203,1730067.87131621,1781422.54247693
2016-07-03,702.48,704.99,646.29,658.27,774.561713325369,590.7952866746327,778.85,540.17,7320.31995027,52.15693536847324,901.0,13.107619047618757,1.8465337236294133,12.119477101940584,449.73358055238,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.61648422804924e+18,429458,2.048298611111111,176973,94655917,3895.47185343,3850.000000000005,94619586,45.47185343,288.12,1822755195.586456,280.2891107746168,419180.0,15729525.0,204.266498458886,2843500535.588639,3811658370.323964,10404134662.32865,1.8465337236294133,0.0139582,0.0203,8.99594466211063e+20,1.58082243851331,1230920.0,2703984.0,497531.0,1884.0,139751.0,124.0,17233.0,158708630.0,37771781.0,0.270864113238437,-0.4310888228418883,5634413565.91042,358.206211942854,0.478475496958979,449.73358055238,1730418.99887127,1780827.78191565
2016-07-04,659.77,682.35,640.1,680.35,774.3141108544953,590.5528891455065,778.85,540.17,4290.1322529,55.62194629258928,901.0,31.049047619047315,1.90003270738317,8.484560773278817,449.874992015888,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.53985957875396e+18,504368,2.473946759259259,213749,111638301,3830.145887260001,3775.000000000005,111596316,55.14588726,288.12,1825293584.7706409,280.6862300682436,419331.0,15733300.0,204.334794676882,2847579099.699275,3816835846.82335,10720230459.317797,1.90003270738317,0.02,0.02914412,9.16541405299582e+20,1.65167121781544,1236684.0,2711855.0,498984.0,1886.0,139919.0,123.0,17209.0,158942113.0,38775009.0,0.271050657613563,-0.4139449568554653,5642129431.59399,358.6106812680105,0.489564303457237,449.874992015888,1731499.98551637,1780904.26591519
2016-07-05,678.74,682.36,661.57,668.94,773.0004457874845,589.2605542125173,778.85,540.17,3087.00697287,53.46697022779512,1.207,15.269047619047456,1.863724576518912,10.022783390700273,451.232808166846,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.53792792566528e+18,487939,2.486273148148148,214814,114428119,3680.87364447,3624.999999999997,114388248,55.87364447,280.41,1827734995.139598,281.22468251390904,419476.0,15736900.0,204.616528816229,2855203959.430848,3825568884.010912,10536201378.102509,1.863724576518912,0.02865209,0.03290628,9.16541405299582e+20,1.58543094014457,1242182.0,2717736.0,500194.0,1876.0,140037.0,123.0,17214.0,159178324.0,37967167.0,0.271151146033169,-0.424137249633992,5653303879.15051,359.23872421827105,0.48155052416344,451.232808166846,1732908.18985636,1779553.2201531
2016-07-06,669.09,679.0,662.13,674.7,759.6138200441337,593.4551799558681,778.85,540.17,3554.11103812,54.42687164627255,1.002,16.930952380952135,1.882177664986601,10.816387495168485,451.42836567041,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.48935983682829e+18,465231,2.483229166666667,214551,111656720,3555.67845334,3500.000000000001,111623693,55.67845334,282.83,1830094855.4799905,281.65571146485496,419616.0,15740425.0,204.745420660785,2860151687.783153,3831758270.618909,10656613496.377916,1.882177664986601,0.02674549,0.0337727,9.16541405299582e+20,1.62352379541792,1240808.0,2722962.0,496318.0,1890.0,139337.0,121.0,17207.0,159417664.0,38659461.0,0.271113245101848,-0.4176864849501154,5661853126.0989,359.70141378640665,0.485495249691489,451.42836567041,1731675.38637895,1778395.25465339
2016-07-07,674.7,678.43,605.5,638.19,749.5292811114556,592.8367188885462,778.85,540.17,12686.97748112,47.70889223392807,859.0,-23.573333333333608,1.7826802714687264,7.26163256115145,452.440379986808,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.44608177314864e+18,467374,2.4931828703703705,215411,112545555,3481.5072857200003,3424.999999999996,112507226,56.50728572,284.83,1832301022.0156648,281.350890992948,419753.0,15743850.0,204.928922655081,2854080393.4503536,3826818739.074145,10088401151.973618,1.7826802714687264,0.03116689,0.0401644,9.16541405299582e+20,1.43630778048317,1239440.0,2723110.0,496506.0,1884.0,139464.0,121.0,17180.0,159659727.0,36761433.0,0.271146610123538,-0.4488554601379192,5659119761.08981,359.4495476703481,0.465406424650829,452.440379986808,1732130.29651496,1776744.2012786
2016-07-08,638.89,665.99,635.0,663.0,734.913095787829,598.2699042121728,764.93,540.17,6579.38521251,52.04096137456346,734.0,-2.239523809524144,1.850322379069744,9.794970176149995,452.484082551961,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.5363811258649e+18,463178,2.436990740740741,210556,113077520,3682.25884524,3624.999999999998,113043246,57.25884524,289.94,1834652760.04112,281.66475543705013,419898.0,15747475.0,205.208269840383,2858202329.565111,3832105553.62724,10485329724.560087,1.850322379069744,0.0238992,0.0319,9.16541405299582e+20,1.56107182172596,1242526.0,2727196.0,496601.0,1874.0,139090.0,124.0,17103.0,159884986.0,37917010.0,0.271069551202865,-0.427302517580421,5666758313.66836,359.85186918336814,0.478186988444394,452.484082551961,1722489.98298761,1783553.93784082
2016-07-09,663.0,663.99,626.0,647.78,713.919644215112,607.8973557848898,763.99,540.17,6150.78612894,49.34046648442175,734.0,-20.723333333333585,1.824263484234734,11.775083085581269,453.605340675146,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.57158752289677e+18,438208,2.1441666666666666,185256,98049924,3172.40040469,3124.9999999999964,98014814,47.40040469,289.94,1836692099.386312,281.9786604756679,420047.0,15750600.0,205.653613598581,2863245879.1401944,3838562671.893228,10353160042.974213,1.824263484234734,0.0152537,0.02418576,9.16541405299582e+20,1.5139630534655,1244126.0,2738442.0,496625.0,1881.0,139094.0,124.0,17130.0,160093114.0,37321011.0,0.271076093127081,-0.4346336779125338,5675254771.27954,360.31990979896256,0.469939570393824,453.605340675146,1718078.11643169,1786215.9359758
2016-07-10,647.78,650.88,636.8,648.76,699.1590263368513,614.4489736631505,728.18,540.17,2313.34939113,49.52209976896808,734.0,-22.175714285714548,1.80579726689082,14.599057253267803,455.743926151258,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.65841743579116e+18,399912,1.8802314814814816,162452,91386935,1988.56114004,1950.0,91344444,38.56114004,289.94,1837957547.4841013,282.1953097526374,420203.0,15752550.0,206.040869882117,2866125053.696733,3843583398.452509,10259711111.900616,1.80579726689082,0.01448552,0.0155,9.16541405299582e+20,1.47596095404032,1246937.0,2747415.0,497118.0,1882.0,139232.0,123.0,17121.0,160276172.0,36813609.0,0.27097907069118,-0.4398061004896442,5681540945.93661,360.6743635752059,0.465388121650151,455.743926151258,1712930.79679873,1787763.50321771
2016-07-11,648.77,659.6,639.31,649.32,698.0685650109748,613.7174349890271,704.99,540.17,2975.83245006,49.6332281535763,756.0,-26.041428571428924,1.8026784858708176,10.851356569953056,457.696701973206,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.51040531210418e+18,492772,2.522523148148148,217946,113439997,1844.83521701,1787.5,113406335,57.33521701,292.09,1839121592.8188407,282.5630941066977,420346.0,15754337.5,206.515074763989,2871865586.7118897,3851563205.3662686,10258475055.560415,1.8026784858708176,0.02406774,0.039,9.16541405299582e+20,1.47541502675293,1249970.0,2754550.0,496887.0,1885.0,139322.0,122.0,17164.0,160508622.0,37359502.0,0.270522454346203,-0.4399371432129392,5690684798.18511,361.2138433739349,0.46714588385354,457.696701973206,1704792.93887069,1786492.04822782
2016-07-12,649.32,678.0,646.05,663.52,692.9984127173141,625.0095872826878,704.99,540.17,4286.94823949,52.48949244987492,771.0,-16.453333333333603,1.8395500158332307,10.093283913556824,460.024735495554,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.52113344426076e+18,476690,2.5334606481481483,218891,110943100,1838.67140866,1787.4999999999995,110906886,51.17140866,297.1,1840298503.6766453,282.9814855359944,420489.0,15756125.0,206.5804898016,2875852983.0377283,3857876093.9237742,10482077171.236366,1.8395500158332307,0.02756717,0.03471634,9.16541405299582e+20,1.54093860307502,1252519.0,2763199.0,497124.0,1885.0,139449.0,122.0,17156.0,160751346.0,38132027.0,0.270621178373391,-0.4277944778553816,5698174597.60042,361.6482223643453,0.474806142714186,460.024735495554,1705661.46461498,1784862.58948356
2016-07-13,663.52,669.97,651.03,655.06,690.7961616457125,630.2268383542893,704.99,605.5,6573.20203069,50.64671758213091,886.0,-29.317142857143157,1.81006053995995,11.132060325367853,462.433962610718,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.36171745290804e+18,452752,2.504328703703704,216374,105782992,1665.68160911,1612.4999999999995,105750399,53.18160911,296.5,1841368969.556524,283.2989383249245,420618.0,15757737.5,206.646306570135,2878279249.59254,3862659174.017136,10324636261.50369,1.81006053995995,0.03143284,0.05017044,9.16541405299582e+20,1.4896783720381,1253776.0,2774965.0,496512.0,1882.0,139114.0,122.0,17146.0,160984269.0,37313076.0,0.270698507596346,-0.4364466855326653,5704028143.57366,361.9826858756633,0.467233622879363,462.433962610718,1706085.03533467,1784293.92901039
2016-07-14,652.24,664.93,650.01,659.1,690.6663726408464,630.0956273591556,704.99,605.5,2392.43467683,51.52198432575258,612.0,-24.617142857143108,1.823163831407121,12.48375999875639,464.960317922151,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.49759932030687e+18,475078,2.517986111111111,217554,112579683,1819.98641729,1762.4999999999995,112538257,57.48641729,301.35,1842530021.226773,283.4743683675307,420759.0,15759500.0,206.694698360425,2878372367.445801,3865052477.223877,10405857975.947515,1.823163831407121,0.0292,0.03798575,9.16541405299582e+20,1.51326662885254,1251239.0,2767770.0,496023.0,1882.0,139139.0,122.0,17162.0,161218154.0,37883897.0,0.270822145073447,-0.4320768537359142,5707582498.45065,362.16773999496496,0.471421333103415,464.960317922151,1707323.7412485,1782680.79403658
2016-07-15,660.3,670.01,658.41,664.6,690.957492810442,630.27850718956,704.99,605.5,3228.34264299,52.750519046461925,825.0,-17.967619047619337,1.8388420416171325,7.280168894226823,467.037684979593,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.4353021183366e+18,452538,2.499375,215946,106679332,1742.72548963,1687.5000000000002,106647743,55.22548963,300.07,1843651706.1974616,283.7197591851817,420894.0,15761187.5,206.731319669604,2879435357.6385617,3868496533.7926574,10503738331.64314,1.8388420416171325,0.03134329,0.04256768,9.16541405299582e+20,1.54763725555638,1256200.0,2775398.0,497467.0,1883.0,139186.0,123.0,17143.0,161447945.0,38453857.0,0.270918645415869,-0.4267961904452039,5712148239.99012,362.4186464370226,0.474579664845243,467.037684979593,1708243.31611189,1781989.19153373
2016-07-16,664.6,666.67,655.0,662.45,691.171610086133,630.5303899138688,704.99,605.5,1682.67647053,52.19369104784813,825.0,-19.34095238095267,1.8290657292645145,12.084271936590852,469.213585385274,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.65974994385147e+18,467762,2.106886574074074,182035,108091120,2013.17563958,1962.5,108053588,50.67563958,300.07,1844957944.2190049,283.9591874269496,421051.0,15763150.0,206.74755180498,2880385919.396209,3871618631.899996,10455994304.09554,1.8290657292645145,0.01648219,0.01312522,9.16541405299582e+20,1.52877657209988,1258062.0,2773009.0,499412.0,1879.0,139507.0,123.0,17152.0,161654183.0,38166418.0,0.27108205247192,-0.4294726883947986,5716576576.119,362.65445524016457,0.472913316888666,469.213585385274,1707133.50430331,1786206.49111952
2016-07-17,662.45,684.19,661.35,679.54,693.2913420747694,630.6146579252323,704.99,605.5,3437.77012475,56.15553519054895,825.0,-1.2842857142860566,1.871173854363504,10.209971422604127,471.565191432038,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.6042085469069e+18,434158,1.9775925925925928,170864,105694076,1910.37291321,1862.5,105658328,47.87291321,300.07,1846208135.5083263,284.5713935119543,421200.0,15765012.5,206.911116108247,2887953724.5659933,3881530136.9995337,10717594100.153889,1.871173854363504,0.01462246,0.01001715,9.16541405299582e+20,1.59486686861424,1257451.0,2774520.0,500437.0,1886.0,139904.0,121.0,17210.0,161840412.0,39332470.0,0.271146257273453,-0.4152676852722001,5727738272.50786,363.3196150341054,0.48127507526214,471.565191432038,1707193.09948528,1785313.97575901
2016-07-18,679.54,682.21,666.12,672.1,694.0033605786464,632.5046394213553,704.99,605.5,3012.20623461,54.05530893830432,903.0,-2.608571428571736,1.8563370625949045,11.220815783026048,474.032262088806,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.54023702915617e+18,496551,2.5773958333333336,222687,121226236,1909.07113707,1850.0000000000005,121191008,59.07113707,301.71,1847462664.4442432,284.8910648732312,421348.0,15766862.5,206.975506192719,2890349818.094871,3886228620.0468864,10643663636.87827,1.8563370625949045,0.02635004,0.035567,9.16943310198014e+20,1.57485186546614,1258912.0,2774059.0,500332.0,1890.0,139416.0,119.0,17180.0,162074491.0,38864509.0,0.271299433952342,-0.4193693321301035,5733691284.49113,363.6545498187182,0.47777873062286,474.032262088806,1708265.19807921,1784608.47337529
2016-07-19,673.45,675.81,666.0,673.48,693.1700021244378,637.2749978755639,704.99,605.5,1901.69030861,54.39600509528496,912.0,2.686666666666383,1.8507521546733143,10.746305320580058,476.899752561091,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.36599175653902e+18,468850,2.569652777777778,222018,110181030,1661.86165427,1600.0000000000002,110148224,61.86165427,302.02,1848539145.2231188,285.3322208037789,421476.0,15768462.5,207.301658194992,2896171917.997947,3894521227.7329416,10628981359.667358,1.8507521546733143,0.03075848,0.04502153,9.16943310198014e+20,1.56728738564183,1262179.0,2779025.0,500274.0,1886.0,139483.0,121.0,17198.0,162302919.0,38808242.0,0.271425742739217,-0.4202291106781832,5743060372.95606,364.211816653403,0.476128927945246,476.899752561091,1707321.73769447,1784777.70822362
2016-07-20,674.8,675.0,660.0,667.03,693.1089179224757,637.244082077526,704.99,605.5,3417.32189644,52.43874083648933,796.0,1.334285714285329,1.8314062563669384,10.606321481678354,478.635869227467,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.59710977286896e+18,477662,2.6305439814814813,227279,119817640,1939.19434833,1874.9999999999995,119782530,64.19434833,302.51,1849796463.3361804,285.4655032612395,421626.0,15770337.5,207.416149254837,2895999835.556521,3896587763.22994,10523964024.021482,1.8314062563669384,0.03382353,0.03023001,9.16943310198014e+20,1.530879078003,1265681.0,2783453.0,499881.0,1887.0,138581.0,121.0,17208.0,162542048.0,37916887.0,0.271447631678558,-0.4260256609671139,5746384226.56612,364.3792801876384,0.471569211848347,478.635869227467,1704840.52232514,1786213.04282151
2016-07-21,667.01,667.1,660.1,663.99,692.211359704575,637.0546402954269,704.99,605.5,2501.83893143,51.49820977234453,939.0,3.659999999999627,1.8306050641140408,11.19495268355724,481.411315451346,0.0045441145267079,-0.1706439165107915,0.39,3.56,0.75,0.2283578991073282,4.9,1.41885541065171e+18,446237,2.517048611111111,217473,107633260,1722.9162541,1662.5,107602058,60.4162541,300.71,1850901851.7220733,285.60105912117143,421759.0,15772000.0,207.454528960164,2895349660.44076,3898325226.498027,10524564204.13129,1.8306050641140408,0.03104,0.04511381,9.16943310198014e+20,1.52637081989842,1269738.0,2794440.0,500262.0,1892.0,138686.0,121.0,17196.0,162767000.0,38026083.0,0.271511267056668,-0.4260534324159215,5749227078.2201,364.5211183248859,0.471230702259553,481.411315451346,1705481.71445432,1784276.78956353
